bike_id,max_lag
15755,0-0 39 13:39:28
19211,0-0 39 13:45:1
31269,0-0 39 13:51:7.576
20379,0-0 39 13:52:27
24728,0-0 39 13:52:35
47919,0-0 39 13:54:18.389
43694,0-0 39 13:54:53.624
44590,0-0 39 13:58:40.479
16732,0-0 39 13:59:0
22179,0-0 39 14:9:22
30576,0-0 39 14:18:10.174
32811,0-0 39 14:32:54.490
14959,0-0 39 14:33:48
20377,0-0 39 14:44:3
30147,0-0 39 14:47:48.564
39196,0-0 39 14:56:16.616
16551,0-0 39 15:8:52
32743,0-0 39 15:12:0.835
41964,0-0 39 15:13:40.920
43606,0-0 39 15:30:32.328
35987,0-0 39 16:8:23.114
33248,0-0 39 16:11:43.806
28637,0-0 39 16:16:57.397
19934,0-0 39 17:8:3
28179,0-0 39 17:9:7.655
22661,0-0 39 17:11:31
15618,0-0 39 17:16:14
32034,0-0 39 17:20:48.566
17020,0-0 39 17:25:9
30142,0-0 39 17:27:54
29754,0-0 39 17:54:34
39584,0-0 39 17:57:31.517
38097,0-0 39 18:1:1.134
43383,0-0 39 18:5:14.700
34187,0-0 39 18:11:39.129
43080,0-0 39 18:16:2.157
15371,0-0 39 18:29:53
39871,0-0 39 18:38:13.515
15727,0-0 39 18:38:20.233
33943,0-0 39 18:43:46.581
16996,0-0 39 18:44:55
30567,0-0 39 18:59:48.919
30250,0-0 39 19:14:37
36123,0-0 39 19:16:50.261
22679,0-0 39 19:26:44
29956,0-0 39 19:28:5.466
39798,0-0 39 20:22:43.338
16232,0-0 39 20:26:42
44269,0-0 39 20:27:43.973
46679,0-0 39 20:30:19.828
39231,0-0 39 20:42:1.491
15682,0-0 39 21:50:17
23374,0-0 39 21:50:17
34254,0-0 39 21:54:47.748
18034,0-0 39 21:57:31
21645,0-0 39 21:58:53
22315,0-0 39 22:4:50
34330,0-0 39 22:9:39.708
30933,0-0 39 22:43:38.336
22103,0-0 39 23:1:57
17131,0-0 39 23:10:10
28948,0-0 39 23:22:24.034
39152,0-0 39 23:23:59.651
39130,0-0 39 23:24:1.167
38955,0-0 39 23:32:43.096
20381,0-0 39 23:34:0
33785,0-0 39 23:35:46.077
39832,0-0 39 23:39:18.087
33273,0-0 39 23:52:9
17475,0-0 40 0:1:7
43313,0-0 40 0:1:44.388
19273,0-0 40 0:48:18.528
18944,0-0 40 0:53:50
18186,0-0 40 0:57:20
32967,0-0 40 1:8:48.613
40182,0-0 40 1:14:44.139
28234,0-0 40 1:28:57.671
28905,0-0 40 1:46:27.954
30385,0-0 40 1:59:32.014
19057,0-0 40 2:4:44
31001,0-0 40 2:11:44.610
20994,0-0 40 2:18:24.937
37071,0-0 40 2:23:13.830
31158,0-0 40 2:30:3.171
35108,0-0 40 2:32:36.653
39701,0-0 40 2:32:41.954
15081,0-0 40 2:39:34.262
17262,0-0 40 2:48:32
18044,0-0 40 2:51:46
21274,0-0 40 3:13:8
15433,0-0 40 3:24:43.800
33562,0-0 40 3:33:12.259
16741,0-0 40 3:55:19
21671,0-0 40 4:3:28
32004,0-0 40 4:14:26.904
40357,0-0 40 4:28:51.616
32219,0-0 40 5:32:0.704
42344,0-0 40 5:36:0.946
43056,0-0 40 5:45:51.558
33907,0-0 40 5:46:19.813
32458,0-0 40 6:6:17.395
30307,0-0 40 7:51:1.029
42742,0-0 40 8:29:34.762
41956,0-0 40 9:5:26.088
33971,0-0 40 9:10:21.015
20238,0-0 40 9:21:41
20616,0-0 40 9:25:24
30513,0-0 40 9:28:46.622
25091,0-0 40 9:29:4
39918,0-0 40 9:52:13.226
19145,0-0 40 10:9:49
30931,0-0 40 10:10:39.326
32721,0-0 40 10:14:30.590
15929,0-0 40 10:19:13.307
29881,0-0 40 10:45:36.684
44707,0-0 40 11:1:18.447
35168,0-0 40 11:6:6.082
29398,0-0 40 11:7:36.297
22439,0-0 40 11:17:48
28227,0-0 40 11:25:1.321
22129,0-0 40 11:28:44
47917,0-0 40 11:41:35.748
33216,0-0 40 11:45:8.898
15624,0-0 40 12:12:58
25960,0-0 40 12:15:1
38862,0-0 40 12:17:56.809
17995,0-0 40 12:23:29
18389,0-0 40 12:29:12
16393,0-0 40 12:49:23
28267,0-0 40 12:49:47
22204,0-0 40 13:22:43
17400,0-0 40 14:1:50.892
26592,0-0 40 14:2:13
22944,0-0 40 14:15:25
24300,0-0 40 14:47:4
32420,0-0 40 14:47:5.402
22212,0-0 40 15:4:27
38783,0-0 40 15:16:0.650
24639,0-0 40 15:26:6
29774,0-0 40 15:35:15
22157,0-0 40 15:45:29
22511,0-0 40 15:45:33
17912,0-0 40 15:46:24.705
34053,0-0 40 15:57:14.512
25450,0-0 40 16:10:38
33793,0-0 40 16:13:48.310
23976,0-0 40 16:18:41
17449,0-0 40 16:45:43
33005,0-0 40 17:7:45.879
42981,0-0 40 17:9:58.099
39957,0-0 40 17:19:45.223
27238,0-0 40 17:28:44.946
17261,0-0 40 17:29:44.240
18316,0-0 40 17:35:51
34378,0-0 40 17:55:7.313
32105,0-0 40 17:57:35.298
39727,0-0 40 18:3:7.798
30464,0-0 40 18:6:41.798
23535,0-0 40 18:13:12
34949,0-0 40 18:32:11.071
33453,0-0 40 18:36:46
34715,0-0 40 18:54:33.234
31670,0-0 40 18:56:42.423
38178,0-0 40 19:4:56.585
36838,0-0 40 19:9:2.005
18357,0-0 40 19:19:34
29950,0-0 40 19:21:34.200
45049,0-0 40 19:28:5.591
17957,0-0 40 19:39:55
19059,0-0 40 19:47:16
22443,0-0 40 19:50:52
34108,0-0 40 20:2:44.083
17599,0-0 40 20:21:11
42030,0-0 40 20:23:20.743
33612,0-0 40 20:23:26.659
36562,0-0 40 20:23:49.583
39753,0-0 40 20:46:38.342
20234,0-0 40 20:48:59
30341,0-0 40 21:19:54.207
22457,0-0 40 21:29:45
39709,0-0 40 21:34:49.143
26518,0-0 40 21:40:37.580
43042,0-0 40 21:46:2.624
32971,0-0 40 21:49:26.473
23916,0-0 40 21:58:14
29563,0-0 40 22:3:57.551
32869,0-0 40 22:5:26.610
17163,0-0 40 22:16:36
25715,0-0 40 22:21:0.234
29958,0-0 40 22:30:54.111
32037,0-0 40 22:33:0.285
15583,0-0 40 22:48:31
28252,0-0 40 23:0:39.661
15143,0-0 40 23:0:57
35961,0-0 40 23:2:14.654
32515,0-0 40 23:6:24.866
40895,0-0 40 23:11:35.947
20029,0-0 40 23:16:21
30983,0-0 40 23:28:26.700
30687,0-0 40 23:31:33.809
23447,0-0 40 23:33:13
27608,0-0 40 23:36:31.987
33387,0-0 40 23:43:23.733
20257,0-0 40 23:48:46.420
46746,0-0 41 0:7:8.258
41445,0-0 41 0:42:0.918
43224,0-0 41 0:51:28.811
34978,0-0 41 0:57:31.014
41598,0-0 41 1:12:21.391
21134,0-0 41 1:14:30
28180,0-0 41 1:25:48.433
33073,0-0 41 1:26:23.386
22133,0-0 41 2:8:40
33788,0-0 41 2:12:35.965
32796,0-0 41 2:35:8.032
20786,0-0 41 2:36:15
18598,0-0 41 2:42:20
45698,0-0 41 2:51:50.941
17988,0-0 41 3:18:48.525
44168,0-0 41 3:25:25.430
38730,0-0 41 3:31:48.222
35013,0-0 41 4:8:9.600
38158,0-0 41 4:20:6.123
31471,0-0 41 4:45:45.891
45114,0-0 41 5:15:34.380
37418,0-0 41 5:17:29.757
18615,0-0 41 5:37:2
17510,0-0 41 6:11:13
43148,0-0 41 6:19:40.143
14917,0-0 41 6:38:42
28483,0-0 41 6:39:25.142
23133,0-0 41 7:11:27
42136,0-0 41 7:13:24.758
15962,0-0 41 8:8:0
20366,0-0 41 8:16:4.770
30837,0-0 41 9:6:24.088
15888,0-0 41 9:28:43.531
38063,0-0 41 9:56:55.039
32011,0-0 41 10:3:0.942
43463,0-0 41 10:8:58.402
15839,0-0 41 10:18:54
36482,0-0 41 10:53:41.175
32130,0-0 41 10:58:2.580
39897,0-0 41 11:21:6.443
27722,0-0 41 11:24:49.050
34027,0-0 41 11:27:37.397
21308,0-0 41 11:30:52
18830,0-0 41 11:32:48
22152,0-0 41 11:46:49
31570,0-0 41 11:54:47.213
27114,0-0 41 12:0:30.328
18624,0-0 41 12:13:31
39803,0-0 41 12:30:52.597
15244,0-0 41 12:36:0
32896,0-0 41 12:53:24.643
30748,0-0 41 13:2:7.486
41834,0-0 41 13:3:2.965
20081,0-0 41 13:15:55
31834,0-0 41 13:17:20.015
26425,0-0 41 13:26:28.388
28273,0-0 41 13:31:7
29768,0-0 41 13:48:26
21272,0-0 41 14:0:51
15132,0-0 41 14:4:59
20702,0-0 41 14:6:31
35055,0-0 41 14:8:9.798
16113,0-0 41 14:14:28.043
33112,0-0 41 14:17:40.102
24186,0-0 41 14:22:52
39796,0-0 41 14:27:10.392
30663,0-0 41 14:32:29.958
26331,0-0 41 14:35:40
19190,0-0 41 14:35:49
30616,0-0 41 14:43:51
22254,0-0 41 14:44:13
22030,0-0 41 14:59:13
20352,0-0 41 15:2:51
38547,0-0 41 15:35:24.917
15033,0-0 41 15:44:26
33243,0-0 41 15:45:6.341
16606,0-0 41 16:35:22.644
29605,0-0 41 16:41:11.045
43324,0-0 41 16:41:41.728
31277,0-0 41 16:45:36.012
22060,0-0 41 16:56:0
30869,0-0 41 16:57:39.853
39081,0-0 41 17:1:49.469
17791,0-0 41 17:16:4.820
43054,0-0 41 17:18:51.564
29880,0-0 41 17:36:51.739
16340,0-0 41 17:37:45.596
39792,0-0 41 17:50:55.002
34335,0-0 41 17:58:40.188
14927,0-0 41 18:8:3.848
32078,0-0 41 18:17:53.777
16394,0-0 41 18:27:5.270
33756,0-0 41 18:29:32.908
31545,0-0 41 18:31:2.909
18246,0-0 41 18:35:35
19193,0-0 41 18:51:20.660
30120,0-0 41 18:52:17.377
15615,0-0 41 18:55:17
38822,0-0 41 18:59:6.413
38335,0-0 41 19:8:27.873
33952,0-0 41 19:14:6.979
19166,0-0 41 19:43:36
22022,0-0 41 19:48:8
41191,0-0 41 19:55:24.220
15838,0-0 41 20:7:43
16243,0-0 41 20:11:21
41274,0-0 41 20:24:49.165
18970,0-0 41 20:26:20
19589,0-0 41 20:46:41
14682,0-0 41 20:57:19
33549,0-0 41 20:59:35.661
31065,0-0 41 21:6:45.041
41031,0-0 41 21:35:29.074
35325,0-0 41 21:36:42.623
20734,0-0 41 22:0:44.522
31726,0-0 41 22:5:31.700
40684,0-0 41 22:7:32.486
19950,0-0 41 22:12:4
30388,0-0 41 22:22:38.762
20580,0-0 41 22:23:51
30098,0-0 41 22:38:50.751
47266,0-0 41 22:47:33.611
43220,0-0 41 23:22:26.373
33176,0-0 41 23:25:6.766
32597,0-0 41 23:25:12.958
14795,0-0 41 23:25:25
15079,0-0 41 23:27:39
18163,0-0 41 23:29:13
15772,0-0 41 23:46:46.539
15863,0-0 41 23:52:52.660
39473,0-0 41 23:54:45.755
21640,0-0 42 0:0:0.669
32363,0-0 42 0:3:57.937
17276,0-0 42 0:8:43.993
25679,0-0 42 0:20:19
47075,0-0 42 0:31:25.311
30210,0-0 42 0:56:47.369
17954,0-0 42 1:4:20.965
34971,0-0 42 1:5:1.214
26795,0-0 42 1:22:46.082
32463,0-0 42 1:34:8.127
26092,0-0 42 1:43:44
25234,0-0 42 2:0:0.277
28471,0-0 42 2:14:12.670
41291,0-0 42 2:15:15.840
37032,0-0 42 3:36:49.970
19673,0-0 42 3:53:0
18200,0-0 42 4:1:20
40556,0-0 42 4:11:58.295
33551,0-0 42 4:15:55.864
20016,0-0 42 4:19:0
32856,0-0 42 4:20:59.988
21285,0-0 42 4:34:35.868
15751,0-0 42 5:22:32
37426,0-0 42 6:26:0.169
33184,0-0 42 6:30:44.824
36462,0-0 42 6:46:31.129
20546,0-0 42 7:18:4
16900,0-0 42 7:31:0
41607,0-0 42 7:33:13.175
34168,0-0 42 7:38:52.996
33336,0-0 42 7:47:8.791
45585,0-0 42 8:28:6.179
16157,0-0 42 8:35:0
33129,0-0 42 8:55:50.305
30423,0-0 42 8:59:23.706
32372,0-0 42 10:53:38.999
32056,0-0 42 11:37:1.836
32719,0-0 42 12:9:0.912
31337,0-0 42 12:11:23.856
18688,0-0 42 12:23:42
15527,0-0 42 12:31:21
43289,0-0 42 12:36:48.088
30270,0-0 42 13:9:45
26461,0-0 42 13:11:54.459
26147,0-0 42 13:19:23
15176,0-0 42 13:24:35
19187,0-0 42 13:42:10
21216,0-0 42 13:56:0
31106,0-0 42 14:0:29.574
32522,0-0 42 14:3:19.196
25867,0-0 42 14:12:31
14979,0-0 42 14:13:29.417
19794,0-0 42 14:14:0
16872,0-0 42 14:18:3.044
15687,0-0 42 14:48:45.403
24098,0-0 42 14:54:29
28711,0-0 42 14:56:33.684
28765,0-0 42 15:8:2
18822,0-0 42 15:18:22
15213,0-0 42 15:31:53
18084,0-0 42 15:32:57
18763,0-0 42 15:33:14
19842,0-0 42 15:34:19
49046,0-0 42 15:40:26.075
20792,0-0 42 15:45:49
33247,0-0 42 15:50:58.778
29325,0-0 42 15:54:20
43723,0-0 42 16:1:24.687
30161,0-0 42 16:5:11
17991,0-0 42 16:16:59.443
17908,0-0 42 16:23:30.269
17735,0-0 42 16:31:44
33131,0-0 42 16:42:57.214
30476,0-0 42 17:4:29.084
39085,0-0 42 17:39:55.648
22589,0-0 42 17:40:13
48425,0-0 42 17:43:5.550
30350,0-0 42 17:44:48.950
44478,0-0 42 18:24:23.252
33426,0-0 42 18:57:15.491
15053,0-0 42 19:21:8.039
47021,0-0 42 19:22:43.361
18381,0-0 42 19:33:30
45661,0-0 42 19:38:40.571
43263,0-0 42 19:47:25.359
30477,0-0 42 19:50:38.983
38148,0-0 42 20:23:2.285
21383,0-0 42 20:39:12
39851,0-0 42 20:39:23.132
19599,0-0 42 20:49:21
18001,0-0 42 20:53:0
22429,0-0 42 21:1:51
26904,0-0 42 21:13:47.944
31260,0-0 42 21:19:25.576
17319,0-0 42 21:22:17
22436,0-0 42 21:29:26
25905,0-0 42 21:42:13
21698,0-0 42 21:51:51.597
22234,0-0 42 21:53:1
19625,0-0 42 21:53:46
15629,0-0 42 21:56:43.641
32206,0-0 42 21:57:41.466
30701,0-0 42 21:59:27.670
40902,0-0 42 22:1:2.031
20750,0-0 42 22:2:40
21531,0-0 42 22:43:33.662
23392,0-0 42 22:49:2
14814,0-0 42 22:49:28.598
37858,0-0 42 22:49:46.967
30371,0-0 42 22:53:3.440
33857,0-0 42 22:54:41.038
22665,0-0 42 23:1:1
40601,0-0 42 23:17:12.385
34502,0-0 42 23:17:36.015
34243,0-0 42 23:39:19.645
39891,0-0 42 23:55:35.119
17604,0-0 42 23:56:2.256
26684,0-0 42 23:59:0.769
15646,0-0 43 0:16:45.689
35973,0-0 43 0:20:2.278
38727,0-0 43 0:24:6.521
20762,0-0 43 0:25:52
17933,0-0 43 0:27:48
16039,0-0 43 0:28:47
18088,0-0 43 0:31:30.480
42560,0-0 43 0:44:53.905
42406,0-0 43 0:46:14.236
30209,0-0 43 0:54:3
25882,0-0 43 0:57:41.993
18523,0-0 43 0:57:58
16909,0-0 43 1:1:16
15870,0-0 43 1:18:33
17435,0-0 43 1:32:43
29945,0-0 43 1:35:21
40378,0-0 43 1:37:45.417
28137,0-0 43 1:46:11.634
32383,0-0 43 1:53:31.600
29145,0-0 43 2:8:24
15874,0-0 43 2:21:32
31615,0-0 43 2:22:10.378
16370,0-0 43 3:7:2.937
28736,0-0 43 3:14:48.170
18025,0-0 43 3:16:21.605
19484,0-0 43 3:21:22
35366,0-0 43 3:26:34.872
16552,0-0 43 3:27:38
18715,0-0 43 3:27:40
34006,0-0 43 4:33:12.750
17893,0-0 43 4:44:20
14667,0-0 43 4:50:36
20287,0-0 43 4:59:8
43468,0-0 43 5:10:14.309
33945,0-0 43 5:14:17.240
32996,0-0 43 5:20:19.088
19091,0-0 43 5:43:49.509
18731,0-0 43 5:52:52.066
34693,0-0 43 6:1:31.006
17140,0-0 43 6:15:35
19947,0-0 43 6:25:0
40285,0-0 43 6:26:46.779
16182,0-0 43 7:0:9
39602,0-0 43 8:12:2.557
18566,0-0 43 8:14:40
28060,0-0 43 8:17:0.733
18318,0-0 43 8:40:0
32175,0-0 43 9:3:58.070
21150,0-0 43 9:45:22
38605,0-0 43 9:52:7.686
30389,0-0 43 10:2:12.486
20636,0-0 43 10:5:39
21915,0-0 43 10:12:51
25970,0-0 43 10:19:41.687
23433,0-0 43 10:25:44
18903,0-0 43 11:0:4.237
31183,0-0 43 11:2:45
45570,0-0 43 11:13:28.601
41459,0-0 43 11:16:55.757
31606,0-0 43 11:42:30.854
17251,0-0 43 11:43:50
31487,0-0 43 11:51:18.187
22547,0-0 43 11:58:51
27677,0-0 43 12:12:0.334
29972,0-0 43 12:22:26
39922,0-0 43 12:29:30.099
21269,0-0 43 12:29:53.310
20275,0-0 43 12:34:58
20151,0-0 43 12:36:11
19106,0-0 43 12:40:48
43817,0-0 43 13:35:3.878
40243,0-0 43 13:46:55.130
32621,0-0 43 13:58:48.360
19545,0-0 43 14:1:44.645
22903,0-0 43 14:19:17
30230,0-0 43 14:21:54
29852,0-0 43 14:25:2
33617,0-0 43 14:29:15.695
16425,0-0 43 14:34:42.719
28709,0-0 43 14:44:10
25956,0-0 43 14:46:31.682
32369,0-0 43 15:10:3.846
25603,0-0 43 15:14:26.212
32119,0-0 43 15:22:38.885
26074,0-0 43 15:41:6.831
34406,0-0 43 16:26:18.542
17456,0-0 43 16:33:52.429
38758,0-0 43 16:40:43.743
44173,0-0 43 16:52:22.981
32684,0-0 43 16:55:31.379
40845,0-0 43 17:0:58.359
28966,0-0 43 17:8:19
22933,0-0 43 17:17:7
21963,0-0 43 17:34:17
38578,0-0 43 17:43:6.233
29965,0-0 43 17:47:15.137
15481,0-0 43 17:48:6
31961,0-0 43 17:50:41.406
22742,0-0 43 17:54:46
29107,0-0 43 18:10:49.820
39228,0-0 43 18:18:49.780
33023,0-0 43 18:21:41.114
30312,0-0 43 18:24:46.947
23506,0-0 43 18:31:41
22181,0-0 43 18:38:15
19533,0-0 43 18:46:57
39905,0-0 43 19:7:16.187
34927,0-0 43 19:10:49.820
17481,0-0 43 19:49:12
33266,0-0 43 19:53:8.596
18398,0-0 43 19:57:55
35155,0-0 43 20:19:49.093
34492,0-0 43 20:27:0.621
31374,0-0 43 20:28:23.734
30003,0-0 43 20:43:6.017
15564,0-0 43 20:54:8
19162,0-0 43 21:0:58.051
33975,0-0 43 21:18:17.745
29925,0-0 43 21:26:31.624
15120,0-0 43 21:50:0
22227,0-0 43 22:5:32
14874,0-0 43 22:13:44
22640,0-0 43 22:21:26
32298,0-0 43 22:23:9.852
38305,0-0 43 22:36:25.913
30874,0-0 43 22:47:10.013
41311,0-0 43 22:56:25.113
14538,0-0 43 23:12:34
22811,0-0 43 23:32:56
32859,0-0 43 23:45:46.998
35180,0-0 43 23:47:48.298
15235,0-0 43 23:48:4
17716,0-0 44 0:4:0
22754,0-0 44 0:20:38
15224,0-0 44 0:49:57.647
41989,0-0 44 1:0:55.062
38519,0-0 44 1:11:15.054
22601,0-0 44 1:31:27
47003,0-0 44 1:40:34.595
33913,0-0 44 1:54:48.704
14769,0-0 44 1:57:41
21334,0-0 44 2:22:42.181
33437,0-0 44 2:44:5.285
40175,0-0 44 3:4:43.642
40826,0-0 44 3:11:53.968
15477,0-0 44 3:26:13
34225,0-0 44 3:30:22.944
28844,0-0 44 3:40:57.030
16841,0-0 44 4:54:0
21710,0-0 44 5:18:15.511
46234,0-0 44 5:25:48.367
15450,0-0 44 5:40:19
48836,0-0 44 5:48:53.241
16249,0-0 44 6:1:8
29995,0-0 44 6:4:26
14849,0-0 44 6:28:0
21537,0-0 44 6:49:16
32673,0-0 44 7:16:44.762
38493,0-0 44 7:20:38.999
42338,0-0 44 7:34:33.171
38179,0-0 44 7:46:52.435
30966,0-0 44 7:59:58
15602,0-0 44 8:27:17.408
20258,0-0 44 8:58:4
44929,0-0 44 9:6:9.349
31017,0-0 44 9:28:30.878
17574,0-0 44 9:31:7
27095,0-0 44 9:34:5.917
21935,0-0 44 9:38:53
30066,0-0 44 9:48:41.882
30095,0-0 44 9:58:30
16213,0-0 44 10:7:54
28012,0-0 44 10:41:10.723
34879,0-0 44 10:46:31.967
41109,0-0 44 10:59:22.736
27707,0-0 44 11:33:17
29874,0-0 44 11:37:46.446
30463,0-0 44 12:13:36.386
31967,0-0 44 12:23:40.993
19279,0-0 44 12:34:20
33807,0-0 44 12:40:42.373
32462,0-0 44 12:48:11.374
23499,0-0 44 12:52:25
17294,0-0 44 12:56:27
19823,0-0 44 13:11:36
32530,0-0 44 13:16:40.891
25412,0-0 44 13:16:55
20693,0-0 44 13:18:20.195
29859,0-0 44 13:21:41.133
29832,0-0 44 13:27:7
22618,0-0 44 13:56:7
38091,0-0 44 14:8:6.035
16620,0-0 44 14:20:25.479
17065,0-0 44 14:21:0
39479,0-0 44 14:28:33.738
17179,0-0 44 14:39:47
30578,0-0 44 14:45:8.561
16105,0-0 44 14:47:34
25118,0-0 44 14:59:1
20838,0-0 44 15:13:0
16662,0-0 44 15:22:16
22109,0-0 44 15:29:12
35105,0-0 44 15:47:10.152
29192,0-0 44 15:54:29.485
42531,0-0 44 15:57:49.913
46788,0-0 44 16:7:28.907
23834,0-0 44 16:20:44
20598,0-0 44 16:30:15.478
15274,0-0 44 16:35:8
14989,0-0 44 16:35:43
19217,0-0 44 16:44:51
31756,0-0 44 16:54:41.558
22703,0-0 44 16:55:6
20642,0-0 44 17:18:27
33425,0-0 44 17:19:31.984
15121,0-0 44 17:22:32
22019,0-0 44 17:28:32
41308,0-0 44 17:36:20.279
40990,0-0 44 17:37:9.143
14867,0-0 44 17:52:7
21413,0-0 44 17:57:17
17577,0-0 44 18:0:59
29883,0-0 44 18:2:32.473
29808,0-0 44 18:10:27.903
45164,0-0 44 18:21:23.746
33136,0-0 44 18:36:54.894
33139,0-0 44 18:50:41.677
40867,0-0 44 19:12:16.874
30170,0-0 44 19:20:56.608
19108,0-0 44 19:24:51
22971,0-0 44 19:25:4
15763,0-0 44 19:42:39.465
17790,0-0 44 19:45:21.919
30943,0-0 44 19:53:2.515
17648,0-0 44 19:53:14
44905,0-0 44 20:8:41.498
29990,0-0 44 20:35:57.197
20964,0-0 44 20:37:2.797
15827,0-0 44 20:40:12
32050,0-0 44 20:40:15.357
32662,0-0 44 20:41:25.023
31968,0-0 44 20:46:21.682
17205,0-0 44 20:47:59
23010,0-0 44 21:22:46
31251,0-0 44 21:31:39
29991,0-0 44 21:34:20.062
18966,0-0 44 21:35:38.198
47888,0-0 44 21:40:33.485
29769,0-0 44 21:41:17.121
45577,0-0 44 22:5:0.542
46729,0-0 44 22:5:45.544
25360,0-0 44 22:13:27.149
30378,0-0 44 22:18:16.502
47089,0-0 44 22:20:56.554
40555,0-0 44 22:27:18.639
24090,0-0 44 22:30:42
28550,0-0 44 22:44:40.107
19397,0-0 44 22:46:34
30867,0-0 44 23:1:19.392
17633,0-0 44 23:7:27
42547,0-0 44 23:9:59.674
31983,0-0 44 23:14:52.609
35299,0-0 44 23:20:24.595
32062,0-0 44 23:32:13.785
43539,0-0 44 23:44:58.395
31348,0-0 44 23:50:55.099
40733,0-0 44 23:53:25.203
20090,0-0 45 0:6:8.876
18239,0-0 45 0:13:20
20249,0-0 45 0:31:57.848
15552,0-0 45 1:0:16.667
32242,0-0 45 1:39:38.779
21245,0-0 45 1:43:59.083
17338,0-0 45 1:49:3
28075,0-0 45 1:56:59.885
28753,0-0 45 2:1:57
31309,0-0 45 2:5:5
29439,0-0 45 2:31:43
28069,0-0 45 2:46:42.672
24058,0-0 45 2:50:41
21108,0-0 45 2:54:15.885
42031,0-0 45 3:10:9.774
32440,0-0 45 3:15:21.796
40665,0-0 45 3:39:43.290
20098,0-0 45 3:41:9.402
28158,0-0 45 3:42:58
31030,0-0 45 3:52:2.714
29734,0-0 45 4:6:58.489
27555,0-0 45 4:56:49.908
22548,0-0 45 4:58:51
18028,0-0 45 5:56:47
35361,0-0 45 6:4:10.622
32717,0-0 45 6:23:53.007
20793,0-0 45 6:45:33
30675,0-0 45 7:1:5.644
38288,0-0 45 7:15:19.471
33201,0-0 45 7:48:55.087
41665,0-0 45 8:16:4.021
31086,0-0 45 8:44:56
21182,0-0 45 8:59:25
31434,0-0 45 9:21:32.398
19700,0-0 45 9:32:18
29780,0-0 45 10:2:21
35189,0-0 45 10:23:55.839
43689,0-0 45 10:43:37.665
28502,0-0 45 11:35:1
33122,0-0 45 11:47:0.019
19580,0-0 45 11:57:50
18428,0-0 45 12:6:34
24406,0-0 45 12:11:8
28654,0-0 45 12:17:43.692
17814,0-0 45 12:18:17
34891,0-0 45 12:20:39.710
15765,0-0 45 12:28:0
34150,0-0 45 12:31:59.525
17061,0-0 45 12:33:1
31499,0-0 45 12:53:4.867
33281,0-0 45 13:1:19.203
15767,0-0 45 13:6:39
15291,0-0 45 13:7:27
32690,0-0 45 13:15:57.179
21038,0-0 45 13:25:57.053
42898,0-0 45 13:34:29.806
30315,0-0 45 13:47:47
18407,0-0 45 14:2:0
38362,0-0 45 14:5:5.989
25289,0-0 45 14:27:49.422
29141,0-0 45 14:34:45
39750,0-0 45 14:37:54.707
30207,0-0 45 14:41:27.136
19197,0-0 45 14:44:9
16519,0-0 45 14:56:33
15190,0-0 45 15:0:0
23140,0-0 45 15:6:13
46361,0-0 45 15:6:15.239
22533,0-0 45 15:13:33
36346,0-0 45 15:14:40.144
24818,0-0 45 15:19:1
19183,0-0 45 15:22:13
15744,0-0 45 15:41:31
47850,0-0 45 15:41:49.908
22101,0-0 45 15:47:3
29713,0-0 45 15:47:44.421
30135,0-0 45 15:53:47
34738,0-0 45 15:56:28.079
18761,0-0 45 16:5:50
32689,0-0 45 16:7:24.554
18396,0-0 45 16:16:36
19269,0-0 45 16:23:2.087
15000,0-0 45 16:25:10
19835,0-0 45 16:43:56.582
42745,0-0 45 16:45:44.272
28188,0-0 45 16:48:6.648
40261,0-0 45 17:5:9.514
19894,0-0 45 17:13:0
34089,0-0 45 17:17:57.068
33008,0-0 45 17:30:55.998
14623,0-0 45 17:38:47
32626,0-0 45 17:55:50.643
19271,0-0 45 17:58:16.455
15933,0-0 45 18:6:55
30618,0-0 45 18:7:45
30381,0-0 45 18:33:59.938
39570,0-0 45 18:34:36.705
35024,0-0 45 19:18:17.714
18900,0-0 45 19:27:31.154
28365,0-0 45 19:34:22.251
16218,0-0 45 19:36:0
40522,0-0 45 19:37:19.537
20732,0-0 45 20:4:46.004
34099,0-0 45 20:9:47.539
31201,0-0 45 20:24:53.366
14609,0-0 45 20:30:42
31400,0-0 45 20:39:41.177
18735,0-0 45 20:41:4
19762,0-0 45 21:5:11
38526,0-0 45 21:5:18.605
47373,0-0 45 21:34:15.403
39407,0-0 45 22:5:42.937
43105,0-0 45 22:7:8.687
18529,0-0 45 22:8:21.793
28034,0-0 45 22:19:43.160
15781,0-0 45 22:28:40
16296,0-0 45 22:29:23
29781,0-0 45 22:31:13
39470,0-0 45 22:33:10.385
27355,0-0 45 22:40:25.687
29870,0-0 45 22:49:29.810
31226,0-0 45 22:56:6
33341,0-0 45 23:1:30.822
30629,0-0 45 23:3:9.614
20930,0-0 45 23:3:34
21303,0-0 45 23:10:41
22036,0-0 45 23:12:15
21049,0-0 45 23:12:40.413
20976,0-0 45 23:16:22
23110,0-0 45 23:21:35
30047,0-0 45 23:26:3.683
40286,0-0 45 23:27:49.956
40626,0-0 45 23:40:57.530
20014,0-0 45 23:43:0
25916,0-0 45 23:48:26
41012,0-0 45 23:50:15.858
31530,0-0 45 23:51:36.962
31112,0-0 46 0:1:3.061
17138,0-0 46 0:2:5
33314,0-0 46 0:5:30.265
32725,0-0 46 0:13:36.367
14726,0-0 46 0:26:41.314
