dock_name,dock_id,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23
Exchange Place,3183,0.18913202042304861,0.17891797556719011,0.17349027635619266,0.17260894170911162,0.17084673097534833,0.18038781163434905,0.20964203233256345,0.28477705755254312,0.419374039938556,0.55696473796999857,0.58180790960452056,0.58380628074158192,0.56555235350624322,0.57619863013698658,0.592139652818411,0.586581096849476,0.579188712522047,0.46836419753086422,0.34145225843339078,0.28533855623950727,0.26183035714285724,0.24288573508005848,0.21655937052932778,0.1942004504504504
Paulus Hook,3184,0.24749701135684404,0.24481624481624462,0.24407963674467353,0.24959612277867532,0.24746993253153421,0.25959291368262288,0.27437391715230758,0.33146382501402138,0.48791814246359733,0.60255387071029531,0.61260187605720429,0.60249787988590009,0.57587319068596643,0.56466288202815129,0.5567817014446218,0.53465504836517652,0.49622580904199826,0.4053183877891729,0.292517006802721,0.24871143934148854,0.24933333333333349,0.24768675242608862,0.24419459141681324,0.23972655946554811
City Hall,3185,0.24319101950680894,0.2342759629449051,0.22512782736805612,0.22363350934779469,,0.22638830703346824,0.23304818520129525,0.25591397849462361,0.298011813859674,0.34839543503706677,0.37396374877054905,0.39485981308411205,0.40095192765349796,0.41391436582236357,0.41686635043278492,0.41997473397794027,0.40918897715014291,0.39966563287458751,0.368716016407517,0.33942204112219593,0.31610509613589721,0.29958260710026613,0.27457337115583769,0.25437017385949118
y Hall,3185,,,,,0.22139811286517885,,,,,,,,,,,,,,,,,,,
Grove St PATH,3186,0.09894025637465878,0.085899758454106176,0.076328627552562284,0.072848622550411843,0.072270782117818524,0.1056387295368687,0.18438368182482812,0.27395926924228819,0.44653343202566026,0.53159092084173487,0.57310808140683556,0.60125209504091548,0.642409314823108,0.65931623931623917,0.66184448462929468,0.64223774837718528,0.60696924603174718,0.54329886898694268,0.44342194955691844,0.32531682027649794,0.2559642147117292,0.18731398809523822,0.14076028138528165,0.11695576552437356
Warren St,3187,0.39295125164690381,0.39452272727272752,0.39690446539761615,0.397940302867995,0.39930248779353572,0.3983297542352654,0.39743018419489023,0.36915512743327356,0.31638529310429647,0.29272827780290478,0.29529830296620341,0.30925022932457874,0.31609027676443385,0.30948806121954758,0.31486013986013994,0.31738828547339204,0.31946116797110125,0.32609986638293659,0.35580943121050118,0.37797276563099319,0.38174659985683612,0.38961374196273579,0.39317261685682736,0.39183950377980203
NJCU,3188,0.28625599198683604,0.28457409730935446,0.2849158249158249,0.28633643868817721,0.28477550440466037,0.28628857018687504,0.28639518035537231,0.28968532833606625,0.29054002878133772,0.29146593255333736,0.29392592592592592,0.29758161126085686,0.30174960236309928,0.30260287369292083,0.30168678427731382,0.30103538865708512,0.29859649122807008,0.29668129668129695,0.2933530392602704,0.29145356163368197,0.28741232927279453,0.28591050386756273,0.286650987099993,0.28474114441416926
West Side Light Rail,3189,0.39939830431215295,0.40903426791277231,0.41167895729720438,0.41447811447811422,0.40882326297671928,0.40859173126614973,0.40809394409937888,0.41253846917502229,0.40815637065637045,0.40919271594118151,0.40779306445533342,0.40543124880474274,0.398572393170637,0.39971236816874411,0.39401717839865763,0.3928817225444895,0.39041641761307005,0.38785321821036056,0.39278470008693089,0.39682539682539647,0.39907651715039555,0.401113053076994,0.39807639711915394,0.39995189995190056
Garfield Ave Light Rail,3190,0.29318816303740897,0.30577342047930289,0.31055452484023882,0.31396427742983063,0.32151641535664643,0.31907131011608592,0.31013241220495069,0.31334263133426321,0.30297823596792667,0.28571428571428531,0.28117801908522516,0.27677977378576157,0.27687991021324354,0.274817850637523,0.27072402938090223,0.26102854446803508,0.2582679038781826,0.26014492753623264,0.25931731104144906,0.26356058010734251,0.26534337211955261,0.27176575372968159,0.27594810379241491,0.28437901624021489
Union St,3191,0.462593952106275,0.46887885879861857,0.47457904201405865,0.47083108957099268,0.47744125028519296,0.47512306610407895,0.46662383749388131,0.46266294227188171,0.44529867594118017,0.44183882374837125,0.44020993618417159,0.43582375478927193,0.42957703744159226,0.42885626246148217,0.42349064229310468,0.42122905027932994,0.42066616672915919,0.41540123456790112,0.42637907075101289,0.4351106339834197,0.43578335409622065,0.44403594771241867,0.44504458161865573,0.45614035087719224
Liberty Light Rail,3192,0.51210513624306675,0.52306065204396046,0.52608267716535373,0.52896153276381541,0.52795031055900521,0.5219949094751,0.50317476315259091,0.45061507835230419,0.35163234555499823,0.28930511427692912,0.27914670880450343,0.28327391562685583,0.29391435011269756,0.29362391033623958,0.30105660762595082,0.30239153763605692,0.32243517474633587,0.34653691752629712,0.4089167537443395,0.45905172413793116,0.47356040186228882,0.48680738786279709,0.49875111927989108,0.51927848352520833
Lincoln Park,3193,0.54671389896895273,0.56182574886369874,0.564368370298939,0.56919352934230694,0.57088799192734607,0.55636154289004058,0.53391053391053256,0.51368182097061044,0.45212797887028011,0.40979097909790974,0.39053497942386861,0.39033534065415026,0.37914125104652541,0.37772433042342191,0.37508473531768094,0.36844689993861257,0.37932098765432065,0.38262437354846596,0.43229541636669044,0.48373983739837417,0.51064643256278919,0.52747474747474687,0.53361082795333659,0.54567636731536218
McGinley Square,3194,0.468944099378882,0.50724637681159424,0.47058823529411759,0.50815217391304346,0.49104859335038364,0.52842809364548493,0.45797101449275363,0.50724637681159424,0.4414715719063545,0.35652173913043478,0.3768115942028985,0.32775919732441472,0.309462915601023,0.30434782608695654,0.29076086956521741,0.28571428571428575,0.32608695652173914,0.32463768115942027,0.37851662404092068,0.4414715719063545,0.53623188405797084,0.44927536231884058,0.54037267080745344,0.4869565217391304
Sip Ave,3195,0.046153846153846149,0.015384615384615385,0.038461538461538464,0.012820512820512822,0.056410256410256404,0.076923076923076913,0.15897435897435896,0.20879120879120883,0.45128205128205129,0.46581196581196577,0.64529914529914523,0.49999999999999994,0.59706959706959706,0.63076923076923075,0.64423076923076916,0.62179487179487181,0.575091575091575,0.58119658119658124,0.28205128205128205,0.16025641025641024,0.087179487179487175,0.076923076923076927,0.087179487179487175,0.032051282051282048
Riverview Park,3196,0.32774674115456276,0.3324429334628462,0.33457082675092148,0.33249070199906938,0.3376917135606316,0.33296504051221038,0.33274137216598509,0.31492564381574217,0.27516479600926419,0.24615245337678837,0.24445025569502568,0.2514035087719293,0.26270136307311054,0.2646678424456203,0.26367034424549407,0.26440831074977439,0.2649224455308104,0.27022653721682921,0.28051435969868166,0.30722193241755075,0.31105339105339036,0.32109805257480278,0.3261316872427979,0.32717346879196596
Harborside,3197,0.10606060606060605,0.10499999999999998,0.10087719298245616,0.1040650406504065,0.10000000000000002,0.10937500000000004,0.10641025641025641,0.11397849462365588,0.1333333333333333,0.2413793103448276,0.28999999999999987,0.29166666666666663,0.28137254901960784,0.27948717948717949,0.26862745098039215,0.26991869918699185,0.24516129032258066,0.18174603174603179,0.10833333333333332,0.10592592592592592,0.094791666666666677,0.10296296296296296,0.11472868217054262,0.12549019607843137
Heights Elevator,3198,0.12865497076023391,0.16746411483253587,0.12918660287081338,0.19138755980861244,0.16491228070175437,0.16666666666666666,0.15789473684210525,0.15350877192982457,0.17408906882591091,0.15037593984962405,0.13765182186234814,0.15789473684210528,0.16917293233082706,0.16194331983805665,0.16599190283400811,0.14035087719298245,0.15037593984962408,0.14832535885167461,0.13360323886639675,0.14210526315789473,0.1497975708502024,0.12440191387559808,0.14832535885167464,0.12918660287081338
Newport Pkwy,3199,0.49941150507576904,0.50941606352329594,0.51138467869144766,0.516381658595642,0.511455864397041,0.51128984651711984,0.50514069264069283,0.48476660401002453,0.42025862068965458,0.38353696741854665,0.38314767424356561,0.39041562570974359,0.4058859595340284,0.42131398013750943,0.42108358162145243,0.41829477961863054,0.44077134986225913,0.46792526274815155,0.49671680537527685,0.49353723604118183,0.48723420185684374,0.492088025318319,0.49906110067889536,0.50284954407294846
MLK Light Rail,3200,0.26458379660514414,0.26490426457789407,0.26822587442056456,0.26565798733286405,0.26997856139572746,0.27143719806763333,0.26807634434149025,0.2673410404624279,0.26381042059008208,0.26254734848484845,0.25834098561371327,0.25799139388350989,0.25625485625485694,0.25758628677322165,0.25644699140401106,0.25353174603174639,0.25578955862180314,0.25494400762449365,0.26080680399500672,0.25834287896143565,0.25993289102417416,0.26586237712243027,0.26649018310169842,0.26722183126124
Dey St,3201,0.39956504547251903,0.40130338773092078,0.40417916732459536,0.40477435093221859,0.4053681657848327,0.40192743764172334,0.40308839190628376,0.397705314009662,0.3658768335411835,0.34855609814915317,0.35257749912922348,0.3644865275585949,0.36674932105325231,0.37029202655855264,0.37269272529858843,0.37654320987654361,0.3746299317261802,0.36594072474202083,0.3679745493107105,0.37770242856314779,0.37895282529808128,0.39160858972179752,0.39495050606161769,0.39975464423413926
Newport PATH,3202,0.20989556582776944,0.20422037308968297,0.19375530110262956,0.19384408129795608,0.19287421488522025,0.20005162622612291,0.22174329501915696,0.30830583058305827,0.4511242321226222,0.566581617155701,0.59972485657417085,0.61249265138153974,0.60869175627240235,0.61413172234067692,0.627622696588214,0.61562385656787366,0.598545697943288,0.49830457160157415,0.36628598620033254,0.30638932771634159,0.305803441236512,0.28493788819875776,0.25018247150637257,0.22060123784261751
Hamilton Park,3203,0.67501029606918994,0.68984333744059012,0.69630061296727941,0.69609234553884047,0.69436047823144709,0.69114711480432656,0.65603913630229416,0.57658054413779536,0.40202378668712835,0.33422341989221038,0.31651376146789006,0.31828043201433681,0.32271448328484909,0.3240609329170217,0.32437267320988311,0.33782091421415228,0.33621571588639421,0.37618545837723827,0.4628354478139885,0.51331539389440384,0.54477889260498,0.59103635028456125,0.63725579076197836,0.6644849581111959
JC Medical Center,3205,0.2608695652173913,0.28260869565217395,0.28260869565217389,0.28695652173913044,0.28985507246376813,0.28985507246376813,0.28985507246376813,0.23188405797101452,0.14492753623188406,0.18260869565217391,0.19565217391304346,0.23478260869565218,0.17391304347826086,0.17391304347826086,0.21739130434782611,0.2391304347826087,0.21739130434782608,0.18840579710144928,0.2318840579710145,0.27536231884057971,0.2608695652173913,0.30434782608695649,0.2608695652173913,0.30434782608695654
Hilltop,3206,0.16622664906596285,0.16280583527970294,0.16288601909039871,0.16179377367814188,0.16423586607072804,0.16201319600901171,0.16505446439836816,0.1793729655645028,0.18821380584481004,0.19841979725700681,0.20153270874424736,0.19952180723884907,0.200710702341137,0.19645896467267246,0.19322751775477012,0.18687430478309239,0.18508809626128039,0.18666157242316189,0.18161697151925196,0.1731898640601259,0.17021884697043962,0.17370958023699515,0.17279195000196576,0.16983554948013771
Oakland Ave,3207,,,,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.12962962962962962,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407
Brunswick St,3209,0.51108290206034646,0.51861130994989146,0.53149641983141527,0.53084415584415634,0.53980241284316521,0.533603199375731,0.50875868317728812,0.45972250983640495,0.32895279323850724,0.28529634846678953,0.28480753480753468,0.29669883189436286,0.28178729537732905,0.28117682988903586,0.27602639296187653,0.27458677685950389,0.27917620137299759,0.30890848282152633,0.37704671019588154,0.42780748663101609,0.45752048380803695,0.47196080333753748,0.49679366276876624,0.51133909287257029
Pershing Field,3210,0.53473684210526318,0.52631578947368407,0.54446460980036315,0.54446460980036293,0.55165692007797273,0.52631578947368418,0.530214424951267,0.46992481203007519,0.4631578947368421,0.37521222410865879,0.34664246823956441,0.31766917293233082,0.30899830220713076,0.33723196881091611,0.33717105263157893,0.33684210526315789,0.3524720893141946,0.39661654135338348,0.43585526315789475,0.50438596491228072,0.52087114337568075,0.5244360902255637,0.50751879699248115,0.53036437246963553
Newark Ave,3211,0.43478260869565216,0.43478260869565216,0.536231884057971,0.34782608695652173,0.37681159420289856,0.34782608695652173,0.3188405797101449,0.32608695652173914,0.30434782608695654,0.33333333333333331,0.30434782608695654,0.34782608695652173,0.28260869565217395,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.391304347826087,0.391304347826087,,,,0.47826086956521741,0.56521739130434778,0.52173913043478259
Christ Hospital,3212,,,,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.13043478260869565,0.13043478260869565
Van Vorst Park,3213,0.51254121526142249,0.51482213438735325,0.52293375915423157,0.52358235823582311,0.52539600550964172,0.52311654090310289,0.500703536033281,0.44305625313912606,0.347249448664543,0.27619017907281429,0.28585591539986821,0.28541017030462962,0.29132231404958708,0.27884264330047492,0.27576383671424992,0.2684473601999372,0.27441077441077505,0.28899423684699788,0.33216783216783169,0.37750536864710132,0.40909090909090828,0.44271724382042316,0.47972427318873961,0.500335120643432
Essex Light Rail,3214,0.49347737464329411,0.49553506075245141,0.50360976536525148,0.506561264822135,0.509557618787548,0.49959073003529991,0.46658692185007972,0.40729557695446333,0.36169930478161605,0.35982596476056594,0.36184620174346266,0.3653101788890048,0.35273681977299276,0.35652173913043439,0.35431654676258983,0.35972629521016625,0.34107378129117283,0.340800607507051,0.354476624133001,0.3710862203698882,0.38303100005227558,0.419081199856916,0.45567929852852229,0.47580517214025042
Journal Square,3215,0.39086659475008972,0.39132748071295553,0.39649345162653132,0.39646034450123108,0.39600569344364445,0.39521743061206077,0.39393939393939409,0.37318840579710238,0.30687830687830703,0.24758659852356621,0.24242424242424226,0.25662695114066719,0.26921629504186689,0.26139959054531947,0.26298544858822448,0.2577079697498546,0.26555164319248792,0.272630147630148,0.30783086841107354,0.34791666666666671,0.36366619784341264,0.37277147487844364,0.38498158627503803,0.38759578544061263
Columbia Park,3216,0.33351717038017487,0.33311758360302024,0.33746786185810573,0.33862433862433877,0.33896940418679505,0.33661226618973178,0.33592828497287086,0.33684799105359803,0.32866152768044882,0.32657551469432677,0.32567443987197026,0.32438762189971559,0.32251686438706689,0.32184439818027638,0.31978222858051147,0.31864487088367671,0.31803252423295708,0.319444444444445,0.32277350725987985,0.32992733878292452,0.33215614794562193,0.33477874138314417,0.33494470079835859,0.336525733862805
Bayside Park,3217,0.25401584129099092,0.2561487268518513,0.25602346532579112,0.25476913493732,0.25411522633744849,0.25331535176444087,0.24705327675624714,0.24327989152109739,0.24499025341130595,0.24438158101524432,0.24688828172434749,0.24628864401591666,0.24651324965132487,0.24768839574664822,0.24842917362602437,0.24958481613285927,0.25012094823415548,0.25079251862418772,0.25270575410729557,0.25240384615384559,0.25421337603904515,0.25497429018555795,0.25451940035273374,0.25447021160302996
5 Corners Library 1 ,3220,0.21885783298826783,0.21383130415706966,,0.21425621053873811,0.21059889676910978,0.20886112557117253,,,,,,,,0.26473222281927244,0.261685400159695,0.26707750797154822,0.26618705035971191,0.27186242224661555,0.27442528735632193,0.27474533356886272,0.25187331694180959,0.2385654885654884,0.231514432582048,0.2232031389334759
5 Corners Library,3220,,,0.21425120772946873,,,,0.20904925544100789,0.23065091669742815,0.2329233737264122,0.23408756438557771,0.24864354800660557,0.25518795209296846,0.2595396911243314,,,,,,,,,,,
47 Ave & 31 St,3221,,,,0.5,0.5,0.5,0.5,0.5,0.56666666666666665,0.6,0.6333333333333333,,,,,,,,,,,,,
Hanson Pl & St Felix St,3222,0.47623679446651029,0.47601455819171934,0.47392858074445021,0.47502012188110854,0.46985155195681505,0.465881116366553,0.44336787710281744,0.44077495299599467,0.42335766423357668,0.39605805317166637,0.39860370652449834,0.41375057807923543,0.42946153846153806,0.43708208287263717,0.46924433591100273,0.49235673996566648,0.53532518983162791,0.593847255501392,0.6062156831387604,0.600974782792964,0.58182542845755236,0.55644152595372132,0.51875161875161835,0.48473346828609992
E 55 St & 3 Ave,3223,0.055026455026455021,0.061375661375661375,0.062558356676003735,0.049486461251167131,0.0839002267573696,0.054945054945054944,0.073015873015873,0.0725010725010725,0.097105508870214727,0.1276065981948335,0.16941391941391942,0.18574805808848358,0.14785420340975897,0.13293650793650796,0.12599206349206352,0.12265512265512263,0.1222222222222222,0.10841569332135367,0.049523809523809532,0.041540020263424522,0.049206349206349191,0.06169511829889187,0.06746031746031747,0.079365079365079361
W 13 St & Hudson St,3224,0.52532153682313265,0.48319625866795662,0.45529177181668046,0.43752598752598743,0.41240972636321449,0.4024889334335589,0.39841146507813158,0.41135531135531134,0.450240173195319,0.55923961096374786,0.67060634652629458,0.70833124257781888,0.72577880834761632,0.74949004534803387,0.75188179052585835,0.74284173537904841,0.71009439278670061,0.663106364040943,0.59614535574800587,0.57752639517345472,0.58959325148250319,0.57928754929393056,0.55130631723691692,0.55009305210918136
Baldwin at Montgomery,3225,0.47458899482020822,0.48899992810410475,0.495724099256974,0.49814169570267142,0.4982317836882047,0.4742978272390036,0.43748020272410543,0.41378756226900187,0.34580436156763594,0.28191063420884011,0.26653546345604728,0.266075302138209,0.26379959228477329,0.25751776927282688,0.2569098505543948,0.24788033914573684,0.24849094567404439,0.27507768305314306,0.32868852459016368,0.37623152709359509,0.40813598166539267,0.43395587017094667,0.45085832166801709,0.46529612933312631
W 82 St & Central Park West,3226,0.3373639661426846,0.35423739352110889,0.36530300250718473,0.37521419415772772,0.38306574923547371,0.38783748701973053,0.38959457589594587,0.35329349836392032,0.2578892371995819,0.18161706986369783,0.15238489109456818,0.1439577249339456,0.15337690631808287,0.15137057961916711,0.1606904554685234,0.16404720782959126,0.16418385812522618,0.18788924847177257,0.22945113788487295,0.27451224574512245,0.29737874097007194,0.31934703748488541,0.32111310353988232,0.32754701384583657
Marcy Ave & MacDonough St,3229,0.35,0.35,0.35,,0.35,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.24000000000000002,0.55999999999999994,0.6,0.57,0.55,0.55,0.5,0.47,0.45,0.4,0.4,0.36666666666666664
Penn Station Valet,3230,0.0012198427758200077,0.0013106159895150734,0.0011209366048075733,0.0011248593925759299,0.00822669104204752,0.099332443257676914,0.56802721088435493,0.55906869790169511,0.49872195399034414,0.36168132942326542,0.10077624948930952,0.056176673567977946,0.048135116115411693,0.046727656579873329,0.047086179334399028,0.039187015645562186,0.059646539027982337,0.10640189685832827,0.050461975835110112,0.0016989947614328195,0.0012767768477798254,0.00096525096525096636,0.0013592496941688195,0.0012870012870012887
E 67 St & Park Ave,3231,0.096506399169837387,0.08822061623200203,0.0956642520571067,0.096188393345309584,0.091320088618310882,0.08953206824708583,0.10449349625541988,0.11307309198999987,0.12033509563053961,0.14641386574739063,0.15704478222850657,0.15852882852546096,0.16291395778917453,0.16147215496368025,0.15605255240196567,0.1480629539951577,0.1379620175617724,0.12849485730841678,0.13133613179154133,0.12508045483801764,0.10737072846126741,0.0945990243149959,0.10232125571772925,0.095485619513773684
Bond St & Fulton St,3232,0.43539034468685772,0.42397463138239733,0.424208519154704,0.42834904436564875,0.42921055238221051,0.43213315102716049,0.43560821372744146,0.45468509984639027,0.48083345175500886,0.55903714839434226,0.57897122929381,0.58604188134202018,0.591664005110189,0.58836519096915485,0.57871984888113948,0.581661163322326,0.55979699508917957,0.54147206835378814,0.53481412871163758,0.5196821451700423,0.49475173341250783,0.47323285269905646,0.45228424692021063,0.44608395548668867
E 48 St & 5 Ave,3233,0.052176846799272522,0.049313841267255784,0.046201973209272454,0.049095152128924284,0.048096220510013582,0.057563530219780279,0.10735083386688618,0.27931519699812452,0.49059214167127896,0.59401973361207394,0.61314839158091949,0.60376815545155771,0.58818350324374313,0.56974914375636487,0.5278201946936435,0.46352306104628138,0.37581824568125916,0.2265009959214645,0.12451543599084584,0.08195042938785492,0.071450169327527846,0.0634984561686133,0.060047467202492794,0.054058176604280084
E 40 St & Madison Ave,3234,0.071571203363110847,0.074103194103194173,0.079150197628458444,0.073372781065088821,0.076082251082251126,0.083195592286501419,0.11966726084373144,0.18846394984326009,0.24441732763880414,0.3898034398034399,0.48419224088013912,0.49983268265476855,0.51775472849298365,0.50909090909090893,0.48344370860927149,0.46916719643992366,0.40417690417690433,0.25803237858032352,0.1266706803130643,0.0931354359925789,0.09183555298204979,0.0841523341523341,0.079046563192904679,0.082471776589423645
E 41 St & Madison Ave,3235,0.041065137804793851,0.0413326492656961,0.039340642006467391,0.040470155213722707,0.038402457757296463,0.046684868709340285,0.06787671848324181,0.12133410005750435,0.14889595638346204,0.25204872234224857,0.34680995636935824,0.37052794083328844,0.35775469291051576,0.34644401425650906,0.31526457600478991,0.27710236807756883,0.20793298382432499,0.12395545756054159,0.0793862209896366,0.051899641577060972,0.047291640690404521,0.044104742181192674,0.041683898538737232,0.040232775343056269
W 42 St & Dyer Ave,3236,0.62137836040657446,0.63906651723910624,0.64747546949119461,0.65374436735569685,0.66093366093366179,0.63321920201243775,0.6067001180637549,0.45161047561709816,0.33234866947295916,0.28030303030302961,0.21654394789920048,0.17446236559139794,0.15973709474927994,0.15273508027131197,0.1781122371804571,0.21368732443383787,0.28731576708455325,0.37598386462022743,0.40384379070510507,0.43795496868122574,0.51794575323987158,0.56475328714831019,0.59254043142501645,0.62062749683328511
21 St & 41 Ave,3237,,,,,,,,,,,,,,,,0.45161290322580644,,,,,,,,
E 80 St & 2 Ave,3238,0.36943956943956952,0.37508023994510481,0.37891505484833526,0.37603032897150568,0.38489442217694103,0.37928003065617744,0.35444717444717477,0.29765392159360143,0.20074760839092054,0.14481458202388439,0.12793441506312792,0.12750772551135545,0.11912835344569653,0.11584410497453979,0.11757780507780508,0.12313151139966805,0.13194786349148763,0.16410528175234043,0.2238630095772953,0.29271561913581745,0.33608473338203043,0.37384647897245665,0.370317273795535,0.37025292937300264
Monroe St & Tompkins Ave,3241,0.45002185178248022,0.46921603899495179,0.47194030704136691,0.48288685786322033,0.47974101921470397,0.4748720760233921,0.46363902343876967,0.42325674592572787,0.34630337482439832,0.25354283225568625,0.20172752763721921,0.18287684600871781,0.16413693409553856,0.15248827514330388,0.14899878230280045,0.15025628999296478,0.1555391035132585,0.17076097463417908,0.2080309945168598,0.26351134245871033,0.3117285924410057,0.35520836594758726,0.39476772918210973,0.43051665861902427
Schermerhorn St & Court St,3242,0.42525964099412111,0.42425978987583557,0.42552513399971026,0.42694846407717679,0.43244952346537818,0.43091978921817176,0.428281936886143,0.45978565705128177,0.48974030664171581,0.52966792770071436,0.54365117858182044,0.55430729984301275,0.55262766853236889,0.552340174221172,0.54080644339093475,0.53729910037400053,0.52186430918267179,0.49353966346153794,0.48104542831230973,0.46764729523350285,0.454706213326903,0.44318074563473314,0.43619341371467724,0.4212942612942609
E 58 St & 1 Ave,3243,0.2,0.2,0.2,0.22222222222222224,0.21666666666666667,0.21111111111111111,0.21666666666666667,0.20833333333333334,0.21666666666666667,0.13333333333333333,0.11111111111111112,0.1,0.14444444444444446,0.055555555555555552,0.1,0.1,0.26666666666666666,0.18333333333333335,0.16666666666666666,0.26666666666666666,0.26666666666666666,0.23333333333333334,0.16666666666666666,0.16666666666666666
University Pl & E 8 St,3244,0.47619047619047616,0.4647266313932979,0.44827586206896541,0.43965517241379315,0.43690476190476196,0.42680776014109345,0.43197278911564624,0.45032840722495893,0.49691358024691357,0.58805031446540867,0.59912536443148678,0.7078288942695723,0.72294372294372289,0.71944444444444444,0.72727272727272729,0.68546365914786955,0.66040100250626566,0.59758001561280261,0.65452847805788972,0.67582417582417587,0.574500768049155,0.54805996472663143,0.52496159754224281,0.46489104116222763
Montague St & Clinton St,3246,0.28955419580419589,0.28700312033645348,0.29076795826175483,0.29476525321400682,0.30445544554455439,0.30676949443016266,0.3293382726810487,0.34769805358040662,0.37816971242385622,0.38924501424501423,0.39942709424998268,0.38601271571298817,0.40175662275109753,0.39832374458413244,0.3757425370328597,0.38230471079308276,0.36729445579003095,0.34478021978021978,0.33378317588843875,0.315874059463803,0.30073368126465472,0.29555411908353069,0.29304029304029294,0.30192307692307713
Verona Pl & Fulton St,3249,0.28992688379962528,0.29366976046240212,0.29558119898677204,0.30574712643678159,0.30182963050968292,0.30353113374397783,0.30723762812047994,0.31082052958483181,0.34557372875962533,0.36094076420243904,0.38377192982456176,0.38634768740031888,0.38626334974739368,0.36981947622679889,0.36438249088066726,0.34839537869062925,0.35654685494223343,0.36333981556991379,0.35383261019933337,0.32345724450987612,0.31101577134570041,0.30458482223971933,0.29398663697104654,0.28968763371844275
Bike The Branches - Red Hook Branch,3252,,,,,,,,,,,,0.41666666666666663,0.41666666666666669,0.58333333333333326,0.58333333333333337,0.66666666666666663,0.91666666666666663,0.25,0.0,,,,,
Bike The Branches - Central Branch,3253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.39999999999999997,0.29166666666666669,0.37037037037037035,0.36666666666666664,0.77777777777777768,0.23333333333333334,0.375,0.19999999999999998,0.0,0.0,0.0,0.0,0.0
Soissons Landing,3254,0.76419299855775535,0.7585005406704316,0.75656113922560908,0.75605422479599893,0.75077825670498088,0.74883004926108387,0.75219931933474637,0.74826914028365932,0.75575255850335732,0.75003518648838918,0.710964742347927,0.64122286682745522,0.5781434377868101,0.54628294217910089,0.53628511188192962,0.52716923687868134,0.57729941291585174,0.64731726800692357,0.72961460446247473,0.74031582339671331,0.75051891529963188,0.76460370560988189,0.76753196435490123,0.767073661612773
8 Ave & W 31 St,3255,0.70965613919353543,0.70617184348527651,0.710647791967995,0.69843092231151949,0.69394784320157421,0.6596695666054756,0.4592282489989078,0.31075163106622566,0.27520931925737174,0.27576403695806673,0.28307898708703666,0.29409167181842266,0.28684701492537307,0.31268656716417903,0.35218485883833839,0.4660827598534274,0.60987232512138156,0.77092796885139558,0.82483649169880913,0.79708599857853579,0.79078138718173852,0.77350950167196764,0.72958242495388259,0.69986275518956942
Pier 40 - Hudson River Park,3256,0.601851851851852,0.60119047619047628,0.60317460317460314,0.6166666666666667,0.60317460317460325,0.59444444444444444,0.61718750000000011,0.59895833333333337,0.63020833333333326,0.62916666666666665,0.69517543859649111,0.68287037037037035,0.67857142857142849,0.73148148148148151,0.68201754385964908,0.67982456140350866,0.66666666666666652,0.68518518518518512,0.70238095238095233,0.68452380952380942,0.7270833333333333,0.65131578947368429,0.65972222222222232,0.6228070175438597
Adventures NYC,3257,,,,,,,,,,,,0.73333333333333328,0.5,0.73333333333333328,0.91666666666666663,0.91666666666666663,0.44444444444444442,,,,,,,
W 27 St & 10 Ave,3258,0.3518612952575218,0.36582388840453339,0.36768691414505628,0.36373986825340876,0.34667259135344297,0.34800590063747977,0.31037134695671303,0.2908879498596183,0.24772917247144038,0.35164321989376007,0.48424822337865808,0.48361660629701919,0.45120434241773144,0.45167061154841209,0.44351524972510042,0.45762517554670246,0.41986572559820928,0.35439154324603261,0.23027361727052115,0.20133616762830239,0.23119505047215869,0.28193371943371948,0.3058739444635627,0.32910835555799961
9 Ave & W 28 St,3259,0.55435839880284377,0.53951202387221364,0.54028864545296462,0.53951256956438343,0.53685368536853673,0.51674958540630167,0.44413156556767974,0.36544544544544572,0.25481948825797418,0.2255966174736756,0.24070167213627125,0.24488609948860993,0.23337273443656437,0.23412289735667718,0.255507141128056,0.28042328042328063,0.32003695669639265,0.37702303143479587,0.41069357457666467,0.40521290521290532,0.45930428909152327,0.51363038165068564,0.51645681466755056,0.54361673723156745
