dock_id,dock_name,hour,avail_bikes,avail_docks,tot_docks,avail_bikes_proportion,avail_docks_proportion
3502,Lexington Ave & E 111 St,13,13.128035320088285,15.871964679911716,29.0,0.45269087310649364,0.54730912689350686
3502,Lexington Ave & E 111 St,14,13.13800904977376,15.86199095022624,29.0,0.45303479481978443,0.54696520518021519
3502,Lexington Ave & E 111 St,15,12.883146067415732,16.116853932584252,29.0,0.44424641611778359,0.55575358388221563
3502,Lexington Ave & E 111 St,16,13.177631578947366,15.822368421052614,29.0,0.45440108892921988,0.54559891107077985
3502,Lexington Ave & E 111 St,17,12.422566371681414,16.577433628318584,29.0,0.42836435764418679,0.57163564235581332
3502,Lexington Ave & E 111 St,18,12.550537634408593,16.449462365591398,29.0,0.43277715980719322,0.56722284019280611
3502,Lexington Ave & E 111 St,19,12.322649572649567,16.67735042735044,29.0,0.42491895078101988,0.57508104921898029
3502,Lexington Ave & E 111 St,20,13.006369426751583,15.99363057324841,29.0,0.44849549747419304,0.55150450252580718
3502,Lexington Ave & E 111 St,21,12.707264957264954,16.292735042735039,29.0,0.43818155025051586,0.561818449749484
3502,Lexington Ave & E 111 St,22,13.393004115226338,15.606995884773662,29.0,0.46182772811125339,0.5381722718887475
3502,Lexington Ave & E 111 St,23,13.025210084033604,15.974789915966397,29.0,0.44914517531150383,0.55085482468849589
3503,Madison Ave & E 120 St,0,5.9677419354838666,24.032258064516139,30.0,0.19892473118279588,0.80107526881720459
3503,Madison Ave & E 120 St,1,5.9429735234215846,24.05702647657839,30.0,0.19809911744738629,0.80190088255261416
3503,Madison Ave & E 120 St,2,6.0781893004115224,23.921810699588494,30.0,0.2026063100137174,0.79739368998628224
3503,Madison Ave & E 120 St,3,5.974522292993627,24.025477707006349,30.0,0.1991507430997875,0.800849256900212
3503,Madison Ave & E 120 St,4,6.0000000000000018,24.000000000000004,30.0,0.20000000000000009,0.8
3503,Madison Ave & E 120 St,5,6.1280898876404493,23.871910112359551,30.0,0.20426966292134838,0.79573033707865193
3503,Madison Ave & E 120 St,6,5.6446469248291562,24.355353075170857,30.0,0.18815489749430539,0.81184510250569508
3503,Madison Ave & E 120 St,7,5.5011494252873563,24.498850574712648,30.0,0.18337164750957854,0.81662835249042132
3503,Madison Ave & E 120 St,8,4.9648711943793966,25.035128805620591,30.0,0.16549570647931303,0.83450429352068667
3503,Madison Ave & E 120 St,9,4.8426150121065321,25.157384987893462,30.0,0.16142050040355133,0.83857949959644873
3503,Madison Ave & E 120 St,10,4.2926267281105961,25.70737327188942,30.0,0.14308755760368669,0.85691244239631359
3503,Madison Ave & E 120 St,11,4.1990846681922189,25.800915331807804,30.0,0.13996948893974057,0.8600305110602593
3503,Madison Ave & E 120 St,12,4.0808314087759836,25.919168591224036,30.0,0.1360277136258661,0.86397228637413326
3503,Madison Ave & E 120 St,13,4.0348837209302335,25.965116279069782,30.0,0.13449612403100775,0.8655038759689917
3503,Madison Ave & E 120 St,14,4.090692124105014,25.909307875894982,30.0,0.1363564041368337,0.86364359586316619
3503,Madison Ave & E 120 St,15,3.9478672985782,26.052132701421812,30.0,0.13159557661927337,0.86840442338072621
3503,Madison Ave & E 120 St,16,4.1705069124423995,25.829493087557619,30.0,0.13901689708141318,0.86098310291858637
3503,Madison Ave & E 120 St,17,4.3044496487119419,25.695550351288048,30.0,0.14348165495706464,0.85651834504293511
3503,Madison Ave & E 120 St,18,4.6848072562358238,25.315192743764189,30.0,0.15616024187452751,0.84383975812547241
3503,Madison Ave & E 120 St,19,5.07900677200903,24.920993227990955,30.0,0.16930022573363404,0.83069977426636543
3503,Madison Ave & E 120 St,20,5.5369127516778516,24.463087248322147,30.0,0.18456375838926162,0.81543624161073791
3503,Madison Ave & E 120 St,21,5.631221719457006,24.368778280542987,30.0,0.18770739064856709,0.81229260935143344
3503,Madison Ave & E 120 St,22,5.9326086956521742,24.067391304347836,30.0,0.19775362318840564,0.80224637681159439
3503,Madison Ave & E 120 St,23,6.0594713656387613,23.940528634361236,30.0,0.20198237885462553,0.79801762114537445
3504,E 123 St & Lexington Ave,4,24.0,4.0,28.0,0.8571428571428571,0.14285714285714285
3504,E 123 St & Lexington Ave,5,24.0,4.0,28.0,0.8571428571428571,0.14285714285714285
3504,E 123 St & Lexington Ave,6,24.0,4.0,28.0,0.8571428571428571,0.14285714285714285
3504,E 123 St & Lexington Ave,7,24.0,4.0,28.0,0.8571428571428571,0.14285714285714285
3504,E 123 St & Lexington Ave,8,24.0,4.0,28.0,0.8571428571428571,0.14285714285714285
3504,E 123 St & Lexington Ave,9,25.5,2.5,28.0,0.91071428571428581,0.089285714285714274
3504,E 123 St & Lexington Ave,10,24.5,3.5,28.0,0.875,0.125
3504,E 123 St & Lexington Ave,11,25.0,3.0,28.0,0.8928571428571429,0.10714285714285714
3504,E 123 St & Lexington Ave,12,24.5,3.5,28.0,0.875,0.125
