dock_id,latitude,longitude,borough,zip_code,total_docks
499,40.769155054415776,-73.981918415652459,Manhattan,10023,38.0
536,40.741443865379395,-73.975360815645161,Manhattan,10016,31.0
438,40.72779126,-73.98564945,Manhattan,10003,47.0
494,40.747348233007777,-73.99723551963497,Manhattan,10011,66.0
331,40.711731079978605,-73.991930430547086,Manhattan,10002,27.0
3223,40.758996559605123,-73.968653976917267,Manhattan,10022,63.0
439,40.7262807,-73.98978041,Manhattan,10009,39.0
426,40.7175483420913,-74.013220689682029,Manhattan,10282,36.0
395,40.68807003,-73.98410637,Brooklyn,11217,30.0
317,40.72453734,-73.98185424,Manhattan,10009,54.0
497,40.737049839934379,-73.990092958561021,Manhattan,10003,66.0
3286,40.780628417294814,-73.952166710507271,Manhattan,10128,40.0
243,40.688208131116973,-73.979230119870522,Brooklyn,11207,31.0
3068,40.7031724,-73.940636,Brooklyn,11211,42.0
504,40.732218527360459,-73.981655572912288,Manhattan,10003,53.0
3463,40.7353670454346,-73.987973936085439,Manhattan,10003,37.0
3259,40.749370241932773,-73.999233841896057,Manhattan,10001,27.0
440,40.752554337474741,-73.972826255346973,Manhattan,10017,33.0
415,40.7047177,-74.00926027,Manhattan,10038,44.0
470,40.74345335,-74.00004031,Manhattan,10011,72.0
3143,40.776460151494938,-73.964168292885816,Manhattan,10035,48.0
3521,40.7987859,-73.9523,Manhattan,10037,36.0
239,40.69196566025883,-73.9813017901882,Brooklyn,11201,32.0
307,40.71427487,-73.98990025,Manhattan,10002,31.0
3366,40.8021174,-73.9681805305,Manhattan,10025-4403,31.0
,40.70113,-73.91422,Brooklyn,11237,
3166,40.780577999575272,-73.98562431585691,Manhattan,10023,42.0
3345,40.78948538878236,-73.9524293048636,Manhattan,10029,35.0
355,40.71602118,-73.99974372,Manhattan,10013,43.0
3332,40.681990442707033,-73.990790247917175,Brooklyn,11217,19.0
517,40.751601656580974,-73.9780113922285,Manhattan,10016,69.0
508,40.763413794525135,-73.996674450232376,Manhattan,10036,25.0
428,40.72467721,-73.98783413,Manhattan,10009,31.0
442,40.746647,-73.993915,Manhattan,10001,52.0
262,40.691782302742276,-73.973729898628818,Brooklyn,11205,25.0
3307,40.794165397850271,-73.97412399838835,Manhattan,10025,31.0
3329,40.6829151,-73.99318208,Brooklyn,11217,27.0
326,40.72953837,-73.98426726,Manhattan,10009,41.0
3226,40.78275,-73.97137,Manhattan,10024,45.0
401,40.720195756473117,-73.989978247114649,Manhattan,10002,45.0
328,40.72405549,-74.00965965,Manhattan,10005,26.0
3130,40.75325964,-73.94335788,Queens,11101,31.0
3424,40.791976,-73.945993,Manhattan,10029,29.0
3312,40.78172120390586,-73.945940014850081,Manhattan,10128,39.0
309,40.7149787,-74.013012,Manhattan,10282,42.0
,40.734813991784577,-73.992084999142122,Manhattan,10003,
3336,40.787801002330376,-73.953558993453868,Manhattan,10129,41.0
3064,40.69681963,-73.93756926,Brooklyn,11237,23.0
168,40.73971301,-73.99456405,Manhattan,10011,47.0
248,40.72185379,-74.00771779,Manhattan,10013,24.0
,40.7557327,-73.9236611,Queens,11101,
223,40.73781509,-73.99994661,Manhattan,10011,36.0
3497,40.7949879,-73.9333349,Manhattan,10035,23.0
153,40.752062307173887,-73.981632404050671,Manhattan,10016,59.0
396,40.680342417474577,-73.955768942909842,Brooklyn,11238,25.0
351,40.70530954,-74.00612572,Manhattan,10045,42.0
,40.76108,-73.930562,Queens,11106,
312,40.722055,-73.989111,Manhattan,10002,31.0
3314,40.7937704,-73.971888,Manhattan,10025,32.0
257,40.719392258400617,-74.0024721339976,Manhattan,10003,41.0
3175,40.77748045114182,-73.982885940682451,Manhattan,10023,31.0
3283,40.7882213,-73.97041561,Manhattan,10024,49.0
450,40.762272042954116,-73.987882056192319,Manhattan,10036,67.0
,40.735445,-73.99431,Manhattan,10011,
3522,40.7701477,-73.9120938,Queens,11101,19.0
472,40.745712100686148,-73.981948292506516,Manhattan,10016,57.0
392,40.695065,-73.987167,Brooklyn,11201-1832,35.0
503,40.738274271947091,-73.987519689354983,Manhattan,10003,31.0
,40.742684734875695,-73.986713290214539,Manhattan,10010,
3364,40.6751622,-73.9814832,Brooklyn,11215,27.0
252,40.73226398,-73.99852205,Manhattan,10011-6832,35.0
72,40.767272158968005,-73.993928884061532,Manhattan,10019,55.0
3241,40.686203,-73.944694,Brooklyn,11216,19.0
376,40.70862144,-74.00722156,Manhattan,10038,46.0
3295,40.791269998126388,-73.964839001117213,Manhattan,10025,59.0
356,40.71622644,-73.98261206,Manhattan,10002,24.0
2008,40.705692543946988,-74.016776847654839,Manhattan,10280,26.0
3050,40.6851532,-73.94111,Brooklyn,11221,21.0
,40.751047,-73.93797,Queens,11101,
3354,40.668131996851557,-73.973638318627,Brooklyn,11215,31.0
474,40.745167702455781,-73.986830767548724,Manhattan,10035,57.0
3042,40.6794268,-73.9298911,Brooklyn,11207,20.0
368,40.73038599,-74.00214988,Manhattan,10014,39.0
471,40.71286844,-73.95698119,Brooklyn,11211,32.0
,40.720747,-73.986274,Manhattan,10002,
3402,40.690237476068447,-73.992030739405536,Brooklyn,11201,23.0
3290,40.777945316434753,-73.9460410149435,Manhattan,10128,35.0
417,40.71291224,-74.01020234,Manhattan,10007,25.0
254,40.73532427,-73.99800419,Manhattan,10014,59.0
410,40.72066442,-73.98517977,Manhattan,10002,45.0
372,40.694539311636923,-73.958041878986464,Brooklyn,11225,27.0
3416,40.677614689802077,-73.973242842561518,Brooklyn,11217,25.0
3249,40.6803560840434,-73.9476791024208,Brooklyn,11216,19.0
3150,40.77536905,-73.94803392,Manhattan,10028,55.0
369,40.73224119,-74.00026394,Manhattan,10011,35.0
,40.69943,-73.91337,Brooklyn,11237,
3231,40.767800789910559,-73.965920792626363,Manhattan,10065,59.0
3529,40.8107922,-73.9430681,Manhattan,10027,25.0
,40.759124976937265,-73.962657986510877,Manhattan,10022,
362,40.751726322935689,-73.98753524571211,Manhattan,10018,59.0
334,40.742387873439476,-73.997262354144766,Manhattan,10011,31.0
436,40.68216564,-73.95399026,Brooklyn,11233,27.0
,40.742948916600909,-74.004136919975281,Manhattan,10011,
3235,40.752165280621966,-73.979921936988816,Manhattan,10017,31.0
3477,40.655399774478312,-74.010627865791321,Brooklyn,11232,33.0
389,40.71044554,-73.96525063,Brooklyn,11207,27.0
3351,40.7869946,-73.94164802,Manhattan,10029,25.0
479,40.760192522076949,-73.991255101916,Manhattan,10036,34.0
242,40.697802802844429,-73.973697903117312,Brooklyn,11205,24.0
3361,40.6740886,-73.9787282,Brooklyn,11215,23.0
487,40.733142592759528,-73.975738814059085,Manhattan,,38.0
3499,40.8006721,-73.9349,Manhattan,10035,25.0
3438,40.772248537721744,-73.958421349525452,Manhattan,10021,31.0
3518,40.808442,-73.9452087,Manhattan,10037,34.0
390,40.692215887864229,-73.984284387293627,Brooklyn,11201,31.0
,40.7725996921817,-73.932662755250931,Queens,11102,
,40.68858,-73.91227,Brooklyn,11207,
,40.754920002262629,-73.984550041010266,Manhattan,10036,
,40.7475739589548,-73.9788007736206,Manhattan,10037,
253,40.73543934,-73.99453948,Manhattan,10011,55.0
3081,40.711863,-73.944024,Brooklyn,11206,29.0
3310,40.663779,-73.98396846,Brooklyn,11215,24.0
,40.71816970844538,-73.955201370976184,Brooklyn,11211,
3362,40.7781314,-73.96069399,Manhattan,10028,34.0
,40.727464206923919,-73.979504182934761,Manhattan,10009,
,40.75461,-73.99177,Manhattan,10018,
3388,40.6828003,-73.99990419,Brooklyn,11231,25.0
3147,40.778012052339122,-73.954071465772415,Manhattan,10028,39.0
366,40.693261,-73.968896,Brooklyn,11205,34.0
,40.69543,-73.9196,Brooklyn,11221,
3052,40.686312,-73.935775,Brooklyn,11221,24.0
3152,40.76873687,-73.96119945,Manhattan,10021,43.0
,40.68906,-73.90506,Brooklyn,11207,
526,40.747659478738349,-73.984907077124362,Manhattan,10001,59.0
373,40.69331716,-73.95381995,Brooklyn,11205,19.0
,40.7675487799971,-73.9209334552288,Queens,11101,
260,40.703651823478111,-74.0116779832063,Manhattan,10004,35.0
3178,40.784144737994538,-73.983624906852086,Manhattan,10024,59.0
3094,40.7169811,-73.94485918,Brooklyn,11211,18.0
,40.70555,-73.90245,Queens,11385,
3162,40.78339981,-73.98093133,Manhattan,10024,39.0
3282,40.783069995059748,-73.959389998199356,Manhattan,10028,38.0
217,40.70277159,-73.99383605,Brooklyn,11201-1832,40.0
,40.763189105883569,-73.978434211767137,Manhattan,10019,
3403,40.6705135,-73.98876585,Brooklyn,11215,32.0
2010,40.721660722813745,-74.002351819301154,Manhattan,10013,41.0
,40.7577284,-73.9166368,Queens,11101,
3508,40.809725,-73.953149,Manhattan,10027,32.0
3145,40.778626883367409,-73.957720741545458,Manhattan,10028,59.0
461,40.735876783064647,-73.98205027259128,Manhattan,10003,56.0
460,40.712858870710463,-73.965902935454537,Brooklyn,11211,25.0
,40.8120562,-73.9612547,Manhattan,10115,
,40.702831,-73.9333,Brooklyn,11206,
3093,40.717451682724366,-73.958509392458865,Brooklyn,11211,28.0
,40.720195214374648,-74.0103006362915,Manhattan,10013,
,40.75863,-73.97513,Manhattan,10022,
,40.6804836,-73.9646795,Brooklyn,11238,
,40.774779448957283,-73.954274654388428,Manhattan,10028,
275,40.68650065,-73.96563307,Brooklyn,11238,19.0
,40.7595701,-73.9142678,Queens,11103,
316,40.709559582574187,-74.006536092711471,Manhattan,10038,43.0
3075,40.70708701,-73.95796783,Brooklyn,11249,33.0
3322,40.668602969245676,-73.990439326587449,Brooklyn,11215,26.0
3242,40.691029269015523,-73.991833629321022,Brooklyn,11217,39.0
509,40.745497301201453,-74.0019713876784,Manhattan,100014,63.0
,40.758397,-73.98255,Manhattan,10111,
,40.714193,-73.996732,Manhattan,10002,
,40.7423737,-73.9566,Queens,11109,
3105,40.724055,-73.955736,Brooklyn,11222,24.0
2022,40.758910054280094,-73.959217631834491,Manhattan,10155,35.0
,40.763604682757162,-73.989179579223929,Manhattan,10019,
3429,40.685068073081773,-73.977907598018632,Brooklyn,11217,39.0
228,40.754601102537386,-73.971878855121133,Manhattan,10017,56.0
,40.6686744,-73.9618148,Brooklyn,11225,
539,40.71534825,-73.96024116,Brooklyn,11249,31.0
,40.6741806,-73.9564947,Brooklyn,11216,
,40.702997,-73.92997,Brooklyn,11237,
3153,40.768175467422452,-73.959102630615234,Manhattan,10021,37.0
3294,40.7835016,-73.955327,Manhattan,10128,38.0
,40.743366080270206,-73.959606885910034,Queens,11109,
,40.693,-73.90824,Brooklyn,11237,
,40.737561211811368,-74.003982692956924,Manhattan,10014,
,40.777553742988871,-73.955127596855164,Manhattan,10028,
3076,40.70870368,-73.9448625,Brooklyn,11206,36.0
,40.66407983678161,-73.960251286666789,Brooklyn,11225,
,40.672695042739235,-73.954130962959326,Brooklyn,11216,
,40.826969,-73.949738,Manhattan,10031,
,40.770845,-73.934171,Queens,11106,
345,40.73649403,-73.99704374,Manhattan,10011,35.0
386,40.71494807,-74.00234482,Manhattan,10278,43.0
244,40.69196035,-73.96536851,Brooklyn,11205,32.0
446,40.74487634,-73.99529885,Manhattan,10011,47.0
473,40.72110063,-73.9919254,Manhattan,10012-3332,45.0
294,40.73049393,-73.9957214,Manhattan,10012,32.0
300,40.728145,-73.990214,Manhattan,10003,56.0
464,40.75934501,-73.96759673,Manhattan,10022,63.0
466,40.74395411,-73.99144871,Manhattan,10001,39.0
325,40.73624527,-73.98473765,Manhattan,10003,36.0
147,40.71542197,-74.01121978,Manhattan,10014,33.0
318,40.75320159,-73.9779874,Manhattan,10037,31.0
384,40.683085314495706,-73.965215827153415,Brooklyn,11238,31.0
423,40.7658494160275,-73.986905055258717,Manhattan,10019,39.0
453,40.744751486448749,-73.999153614041418,Manhattan,10011,66.0
261,40.69474881,-73.98362464,Brooklyn,11201,27.0
416,40.68753406,-73.97265183,Brooklyn,11238,31.0
274,40.686918625124555,-73.976682008610865,Brooklyn,11217,36.0
480,40.766696711186782,-73.990617285410607,Manhattan,10019,28.0
367,40.75828065,-73.97069431,Manhattan,,34.0
400,40.71926081,-73.98178024,Manhattan,10002-1013,15.0
249,40.718709872275056,-74.009000907834476,Manhattan,10013,27.0
120,40.68676793,-73.95928168,Brooklyn,11221,19.0
3453,40.713352255811735,-73.949103371741515,Brooklyn,11211,19.0
3412,40.685376129263595,-73.983021358998158,Brooklyn,11217,27.0
3132,40.7635053236996,-73.971092429308754,Manhattan,10022,35.0
3155,40.76440023,-73.96648977,Manhattan,10021,40.0
3103,40.72153267,-73.95782357,Brooklyn,11211,27.0
3107,40.72311650166845,-73.9521232465425,Brooklyn,11222,40.0
3360,40.78293909177556,-73.978651711808126,Manhattan,10023,25.0
3104,40.72057658,-73.96150225,Brooklyn,11249,47.0
3133,40.767342900137947,-73.964860368013447,Manhattan,10037,59.0
3440,40.692418292578473,-73.989494740962982,Brooklyn,11231,44.0
3339,40.6765304,-73.97846879,Brooklyn,11217,23.0
3265,40.7245634290432,-73.9894437789917,Manhattan,10003,31.0
3182,40.686931,-74.016966,Manhattan,112321,42.0
3099,40.721522403393031,-73.94898265600203,Brooklyn,11222,19.0
3122,40.744363241575449,-73.955873255190781,Queens,11109,31.0
3118,40.735550018778007,-73.952840002072065,Brooklyn,11222,43.0
3047,40.682368716132984,-73.944117996984488,Brooklyn,11233,21.0
3347,40.6773429,-74.01275056,Brooklyn,112321,21.0
3230,40.751283596962296,-73.99692445993422,Manhattan,10001,7.0
3284,40.781410700190015,-73.95595908164978,Manhattan,10128,41.0
3111,40.7258483,-73.95064893,Brooklyn,11222,25.0
3353,40.6747844,-74.01612847,Brooklyn,11231,24.0
3419,40.6792788,-73.98154004,Brooklyn,11217,27.0
3303,40.6849894,-73.99440329,Brooklyn,11231,26.0
3434,40.790254173304191,-73.977183401584611,Manhattan,10024,35.0
3382,40.680610991493914,-73.994758253365561,Brooklyn,11231,32.0
3398,40.6746957,-73.99785768,Brooklyn,11231,23.0
3390,40.79329668,-73.9432083,Manhattan,10029,24.0
3392,40.6812117,-74.00860912,Brooklyn,11231,19.0
3243,40.75892386377695,-73.962262272834778,Manhattan,10022,30.0
3411,40.6849668,-73.98620772,Brooklyn,11217,27.0
3515,40.774591,-73.918544,Queens,11105,19.0
3391,40.7892529,-73.93956237,Manhattan,10029,25.0
3420,40.6802133,-73.98432695,Brooklyn,11217,21.0
3378,40.773762989346558,-73.962220876915964,Manhattan,10021,28.0
3452,40.719155712980154,-73.9488539392646,Brooklyn,11211,43.0
3376,40.764718519443392,-73.962220698595047,Manhattan,10065,39.0
3089,40.717318403855785,-73.948202133178711,Brooklyn,11211,43.0
3365,40.6703837,-73.97839676,Brooklyn,11215,27.0
,40.754623240291053,-73.99516761302948,Manhattan,10018,
3464,40.752270938374089,-73.987705707550049,Manhattan,10018,57.0
,40.683238654603407,-73.965995907783508,Brooklyn,11238,
3060,40.69425403,-73.94626915,Brooklyn,11221,19.0
3352,40.672672434109479,-74.0087952464819,Brooklyn,112321,21.0
3431,40.746524,-73.977885,Manhattan,10016,26.0
3343,40.79975680588506,-73.962112864868772,Manhattan,10025-4403,23.0
3396,40.6783563,-74.00014502,Brooklyn,11231,25.0
3531,40.8125511,-73.9492286,Manhattan,10027,27.0
3476,40.725769967272143,-73.9507395029068,Brooklyn,11222,25.0
,40.6642406,-73.9574686,Brooklyn,11225,
,40.7659,-73.930819,Queens,11106,
,40.801694057228,-73.957144949826926,Manhattan,10026,
,40.6765198,-73.9596082,Brooklyn,11238,
3333,40.6747055,-74.0075572,Brooklyn,11231,22.0
3517,40.7711528,-73.9170074,Queens,11101,36.0
3221,40.743,-73.93561,Queens,11101,30.0
3492,40.8005385,-73.9419949,Manhattan,10035,27.0
3534,40.805159,-73.954692,Manhattan,10026,39.0
3326,40.67434,-74.00194698,Brooklyn,11231,21.0
3526,40.7747878,-73.9125551,Queens,11105,27.0
3287,40.789677495255368,-73.977531874151651,Manhattan,10024,47.0
3469,40.7318139963117,-73.9599501842696,Brooklyn,11222,23.0
,40.7703743,-73.9286078,Queens,11102,
,40.6721683,-73.9609,Brooklyn,11238,
,40.675816225228317,-74.01488184928894,Brooklyn,11231,
3449,40.721462562298157,-73.948009014129639,Brooklyn,11222,18.0
,40.668964369413018,-73.994357136922147,Brooklyn,11232,
,40.752957,-74.00264,Manhattan,10199,
3506,40.801306520979729,-73.939816771563343,Manhattan,10035,29.0
,40.754876,-73.934326,Queens,11101,
,40.7739825,-73.9309134,Queens,11102,
,40.741283093559929,-73.937258720397935,Queens,11101,
,40.6691783,-73.9554162,Brooklyn,11225,
,40.6999974843885,-73.974401280283928,Brooklyn,11251,
,40.713341829050258,-74.009355183473687,Manhattan,10013,
,40.70838,-74.00495,Manhattan,10038,
3498,40.7974772,-73.9311847,Manhattan,10035,21.0
,40.705614,-73.92153,Brooklyn,11237,
,40.725864,-73.986389,Manhattan,10002-1013,
,40.704425,-73.92836,Brooklyn,11237,
,40.70539,-73.92976,Brooklyn,11237,
,40.821111,-73.935971,Manhattan,10039,
,40.732339777151054,-73.978983834385872,Manhattan,10009,
,40.70537975324094,-73.925350116227079,Brooklyn,11237,
,40.723956829055673,-73.949843651699453,Brooklyn,11222,
,40.81734,-73.922962,The Bronx,10455,
,40.741458975156441,-73.983292995010871,Manhattan,10010,
,40.7062370527225,-73.933871078012714,Brooklyn,11206,
,40.8025566,-73.9490782,Manhattan,10026,
,40.70869,-73.92587,Brooklyn,11237,
,40.6786,-73.90369,Brooklyn,11207,
,40.699219755951191,-73.897950210042012,Queens,11385,
,40.69329,-73.92852,Brooklyn,11221,
,40.697842,-73.926241,Brooklyn,11221,
,40.69356,-73.92524,Brooklyn,11221,
,40.677027,-73.9865,Brooklyn,11215,
,40.69296,-73.91605,Brooklyn,11221,
,40.71323,-73.93894,Brooklyn,11211,
,40.698568,-73.918877,Brooklyn,11237,
,40.706842031013252,-73.9544353965357,Brooklyn,11211,
,40.72084,-73.94844,Brooklyn,11222,
,40.844044,-73.933651,Manhattan,10033,
,40.715353,-73.93856,Brooklyn,11211,
,40.816576,-73.927987,The Bronx,10451,
,40.69146,-73.92146,Brooklyn,11221,
,40.809619,-73.917875,The Bronx,10454,
,40.709697,-73.907856,Queens,11237,
,40.761573,-73.972628,Manhattan,10022,
3299,40.78813,-73.95206,Manhattan,10129,25.0
,40.839278,-73.945446,Manhattan,10032,
,40.84207,-73.926075,The Bronx,10452,
,40.826881,-73.941427,Manhattan,10031,
,40.710681,-73.93372,Brooklyn,11206,
,40.70793,-73.91092,Queens,11385,
,40.69811,-73.90904,Brooklyn,11237,
,40.73124,-73.95161,Brooklyn,11222,
,40.816959710324639,-73.9422959089279,Manhattan,10030,
,40.757936462436739,-73.979602754116058,Manhattan,10036,
,40.69055,-73.91181,Brooklyn,11221,
,40.70461,-73.91054,Queens,11385,
,40.71019,-73.93734,Brooklyn,11211,
,40.839335,-73.886445,The Bronx,10460,
,40.838706,-73.927034,The Bronx,10452,
,40.782535857724106,-73.979085087776184,Manhattan,10024,
,40.77237,-73.99005,Manhattan,100,
,40.69178,-73.97877,Brooklyn,11201,
,40.70998,-73.91116,Queens,11237,
,40.7535992020056,-73.937956094741821,Queens,11101,
,40.754145192635193,-73.9960889518261,Manhattan,10001,
,40.834468,-73.939865,Manhattan,10032,
,40.82441,-73.92818,The Bronx,10451,
,40.814232,-73.903927,The Bronx,10455,
,40.731911323231742,-74.008769094944,Manhattan,10014,
,40.83173,-73.922394,The Bronx,10452,
,40.84004,-73.942939,Manhattan,10032,
,40.827115,-73.92272,The Bronx,10451,
,40.824811,-73.916407,The Bronx,10451,
,40.78294,-73.93077,Manhattan,10035,
,40.728400594508287,-73.999687805771828,Manhattan,10012,
,40.840683,-73.915073,The Bronx,10452,
,40.816234,-73.948222,Manhattan,10030,
,40.805089,-73.918889,The Bronx,10454,
,40.81014,-73.93973,Manhattan,10037,
,40.69502,-73.92825,Brooklyn,11221,
,40.666439306870814,-73.9605563879013,Brooklyn,11225,
,40.757284,-73.9536,Manhattan,10044,
,40.807466,-73.927107,The Bronx,10454,
,40.817555,-73.957163,Manhattan,10027,
,40.815077,-73.899939,The Bronx,10459,
,40.833909,-73.92112,The Bronx,10452,
,40.827075,-73.945909,Manhattan,10031,
,40.800933,-73.913863,The Bronx,10454,
,40.820003,-73.959089,Manhattan,10027,
,40.808484,-73.928803,The Bronx,10454,
,40.7664255270288,-73.920629024505615,Queens,11101,
,40.829114,-73.950426,Manhattan,10031,
,40.70636,-73.91945,Brooklyn,11237,
,40.810224,-73.937195,Manhattan,10037,
,40.837213,-73.908345,The Bronx,10456,
,40.844811,-73.912042,The Bronx,10452,
,40.811675,-73.917037,The Bronx,10454,
,40.716656840804461,-73.936369668039731,Brooklyn,11211,
,40.69545,-73.91164,Brooklyn,11237,
,40.813224,-73.930605,The Bronx,10454,
,40.796036841599843,-73.961589038535749,Manhattan,10025,
,40.835775,-73.9434,Manhattan,10032,
,40.834263,-73.917641,The Bronx,10456,
,40.838191,-73.936085,Manhattan,10032,
3512,40.7747175,-73.9337894,Queens,11102,19.0
,40.825244,-73.947257,Manhattan,10031,
,40.85168,-73.94186,Manhattan,10033,
,40.825322,-73.887729,The Bronx,10459,
,40.754139,-73.919543,Queens,11101,
,40.82895,-73.90521,The Bronx,10456,
,40.810285063060029,-73.957364559173584,Manhattan,10027,
,40.83545,-73.90153,The Bronx,10456,
,40.79558,-73.91906,Manhattan,10035,
,40.825716,-73.915585,The Bronx,10451,
,40.814673,-73.91839,The Bronx,10455,
,40.814469,-73.924963,The Bronx,10451,
,40.758204646967577,-73.928321599960327,Queens,11101,
,40.831584,-73.9149,The Bronx,10456,
,40.835798,-73.937496,Manhattan,10032,
,40.839549,-73.913004,The Bronx,10456,
,40.846052,-73.937648,Manhattan,10033,
,40.81219095927505,-73.937838034541571,Manhattan,10037,
,40.70112,-73.93039,Brooklyn,11206,
,40.849972,-73.938423,Manhattan,10033,
,40.83196,-73.91956,The Bronx,10456,
,40.803399,-73.919763,The Bronx,10454,
,40.82188,-73.907521,The Bronx,10456,
,40.73396,-73.95204,Brooklyn,11222,
,40.821294,-73.947868,Manhattan,10031,
,40.84224,-73.8985,The Bronx,10457,
,40.83406,-73.92243,The Bronx,10452,
,40.848467,-73.936064,Manhattan,10033,
,40.830476,-73.939929,Manhattan,10032,
,40.805559,-73.914718,The Bronx,10454,
,40.822267,-73.916792,The Bronx,10451,
,40.839586,-73.900277,The Bronx,10457,
,40.818185,-73.894143,The Bronx,10459,
,40.816343,-73.896447,The Bronx,10459,
,40.829523,-73.944279,Manhattan,10040,
,40.824013,-73.954743,Manhattan,10031,
,40.823162,-73.923267,The Bronx,10451,
,40.811314,-73.907729,The Bronx,10455,
,40.855556593201335,-73.89292043332091,,,
,40.827184,-73.893721,The Bronx,10459,
,40.710154710949119,-73.984535336494432,Manhattan,10009:10010,
,40.779406085297872,-73.953335881233215,Manhattan,10028,
,40.829608,-73.921461,The Bronx,10452,
,40.834857,-73.903743,The Bronx,10456,
,40.847305,-73.933291,Manhattan,10033,
,40.832164,-73.949702,Manhattan,10031,
,40.801657,-73.909513,The Bronx,10454,
,40.7512836,-73.9969245,Manhattan,10001,
,40.764734200065192,-73.991943597793579,Manhattan,10019,
,40.821952,-73.888546,The Bronx,10459,
,40.821075,-73.895069,The Bronx,10459,
,40.729193,-73.976655,Manhattan,10009:10010,
,40.70336686695866,-74.007867872715,Manhattan,10005,
,40.740057085672852,-74.0052741765976,Manhattan,10014,
,40.828975,-73.911259,The Bronx,10456,
,40.832057,-73.927421,The Bronx,10452,
,40.836274,-73.884308,The Bronx,10460,
,40.750181,-73.919998,Queens,11101,
,40.822545,-73.901824,The Bronx,10459,
,40.840494,-73.911479,The Bronx,10457,
,40.769219,-73.901001,Queens,11370,
,40.753441,-73.912402,Queens,11377,
,40.827230499624726,-73.917655795976316,The Bronx,10456,
,40.66065236872916,-73.9645904302597,Brooklyn,11225,
,40.765753,-73.90676,Queens,11103,
,40.766824,-73.930486,Queens,11106,
,40.752443,-73.929737,Queens,11106,
,40.818743,-73.890247,The Bronx,10474,
,40.758057,-73.909831,Queens,11377,
3215,0.0,0.0,,,18.0
,40.70861098096821,-73.92850399017334,Brooklyn,11237,
3480,0.0,0.0,,,18.0
,40.752372,-73.925384,Queens,11101,
,40.827629,-73.886659,The Bronx,10459,
,40.782465,-73.914527,Queens,11106,
,40.76072,-73.910989,Queens,11103,
,40.669801930896163,-73.994904756546021,Brooklyn,11215,
,0.0,0.0,,,
278,40.697665645665282,-73.984764390936149,Brooklyn,11201,20.0
455,40.75001986,-73.96905301,Manhattan,10017-6927,59.0
457,40.76695317,-73.98169333,Manhattan,10019,39.0
280,40.733319675849167,-73.995101319128921,Manhattan,10009,36.0
151,40.7220268482782,-73.9972367360392,Manhattan,10012,37.0
532,40.710451,-73.960876,Brooklyn,11249,45.0
476,40.743943137244209,-73.979660690991452,Manhattan,10016,48.0
3167,40.779668087556018,-73.980930444072854,Manhattan,10023,55.0
342,40.71739973,-73.98016555,Manhattan,10002,30.0
514,40.7608750206713,-74.0027766865707,Manhattan,100036,58.0
432,40.726217877109207,-73.983798548104545,Manhattan,10009,34.0
469,40.76344058,-73.98268129,Manhattan,10019,57.0
524,40.75527307,-73.98316936,Manhattan,,57.0
387,40.71273266,-74.0046073,Manhattan,10000,40.0
3110,40.727085858741425,-73.952991170181008,Brooklyn,11222,29.0
298,40.68683208,-73.9796772,Brooklyn,11227,36.0
528,40.742909020486913,-73.977060579675779,Manhattan,10016,39.0
,40.757420055259146,-73.9451328920541,Queens,11101,
3528,40.7713937,-73.9077436,Queens,11105,21.0
3363,40.7904828,-73.95033068,Manhattan,10029,34.0
484,40.75500254,-73.98014437,Manhattan,10036,48.0
268,40.719105369616521,-73.999733374609718,Manhattan,10013,28.0
445,40.7274079427966,-73.981420053292339,Manhattan,10009,79.0
437,40.680983385449785,-73.950047975945,Brooklyn,11233,24.0
308,40.71307915948865,-73.99851192669307,Manhattan,10038,29.0
336,40.73047747,-73.99906065,Manhattan,10012,36.0
3078,40.709249509653041,-73.960495322381021,Brooklyn,11211,28.0
315,40.70355377,-74.00670227,Manhattan,10041,29.0
380,40.734011429943884,-74.002938775211135,Manhattan,10014,42.0
343,40.697940002027366,-73.969868518233469,Brooklyn,11205,23.0
237,40.73047309,-73.98672378,Manhattan,10003,42.0
,40.799041392882977,-73.966494798660278,Manhattan,10025,
347,40.728821468332043,-74.008338524286231,Manhattan,10013,37.0
305,40.760957560539509,-73.967244679602032,Manhattan,10022,36.0
379,40.7491559993603,-73.991600001640265,Manhattan,10001,44.0
3113,40.730260023916493,-73.953939969619583,Brooklyn,11222,28.0
350,40.71559509,-73.9870295,Manhattan,10002,29.0
3159,40.774925135539732,-73.982665661723146,Manhattan,10023,34.0
403,40.72502876,-73.99069656,Manhattan,10009,32.0
3112,40.729059992827231,-73.957790008187771,Brooklyn,11222,33.0
359,40.755102669521825,-73.974986955403423,Manhattan,10037,64.0
265,40.72229346,-73.99147535,Manhattan,10012-3332,37.0
284,40.7390169185005,-74.00263761922244,Manhattan,10014,45.0
3409,40.6867443,-73.99063168,Brooklyn,11213,35.0
,40.69467,-73.90663,Brooklyn,11237,
402,40.7403432,-73.98955109,Manhattan,10010,45.0
83,40.68382604,-73.97632328,Brooklyn,11208,62.0
341,40.71782143,-73.97628939,Manhattan,10002,20.0
462,40.74691959,-74.00451887,Manhattan,10011,47.0
335,40.72903916264454,-73.994046496749121,Manhattan,10012,29.0
3458,40.763093872707969,-73.9783501625061,Manhattan,10105,40.0
456,40.7597108,-73.97402311,Manhattan,10055,35.0
361,40.716058659806265,-73.9919075903052,Manhattan,10002,46.0
